,Unnamed: 0,subject,date,eid,probe,neuron_id,pid,region,task_responsive,task_roc,task_no_opto_roc,task_opto_roc,choice_no_stim_roc,choice_stim_roc,choice_stim_p,choice_no_stim_p,opto_modulated,opto_mod_full,opto_mod_roc,opto_mod_p
61,61.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,256,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,EPd,True,-0.0478560555894771,-0.0237395369670501,-0.0793369113573406,-0.0535354101299865,0.0918990340805541,0.1769308756716391,0.368176027388214,False,False,0.0237921191868559,0.3213133032146615
62,62.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,278,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,EPd,True,0.1579234784702574,0.148980991573584,0.1660967797783934,-0.0413771851187807,-0.0612356478950247,0.3682636243539384,0.4867273565251714,False,False,0.1087527847396268,0.1047311799596491
63,63.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,290,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,EPd,True,-0.2088604329168135,-0.2577615408303237,-0.1483942174515236,-0.0379314208874944,-0.0151722252597048,0.8235944020596822,0.5237325644016361,False,False,0.0911131996658312,0.361768566957576
64,64.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,298,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,EPd,True,-0.0512078499496907,-0.0262240698748635,-0.0831024930747923,-0.0079000448229494,-0.0377710953162018,0.578916705412589,0.8943558398354609,False,False,-0.0042641325536061,0.0181387753316894
65,65.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,319,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,EPd,True,0.6092762360144821,0.5902830267909633,0.632725934903047,-0.1179964141640519,-0.1478494623655912,0.0298299765219643,0.0473180270854268,True,False,0.0648061125034809,0.0064504074088223
66,66.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,329,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,EPd,True,-0.0994186496504156,-0.1138965874415609,-0.0824748961218836,-0.0157720753025548,0.0213231273920175,0.7540534679842412,0.7909183610647811,False,False,-0.1875609161793372,0.0591322857686957
67,67.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,330,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,EPd,True,-0.1974806718208478,-0.1875717365135354,-0.2099203601108032,-0.0750224114746751,-0.0673409877893203,0.3224499149406797,0.2072808828353455,False,False,-0.0768240044555834,0.0936372867316793
68,68.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,340,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,EPd,True,-0.03966469156612,-0.0016866829036141,-0.0884262465373961,-0.0601467951591215,-0.0832877710953161,0.2210500406464726,0.3120029094744848,False,False,-0.0162211083263714,0.6756719613785056
69,69.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,372,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,EPd,True,-0.3279985552239832,-0.2934828252288569,-0.3708015927977839,-0.0908225011205737,-0.0136686714051393,0.8408293713405876,0.1268438912283365,True,False,-0.1071254525201893,0.0044923342215588
70,70.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,381,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,EPd,True,0.068925705833283,0.0300243554211807,0.1179341239612188,-0.0303115194979828,0.0700747220703481,0.3031966646291451,0.6103900269167869,False,False,0.0208594402673349,0.3257388737508158
71,71.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,399,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,root,True,0.032391362303386,0.0537568937039836,0.0061569425207756,-0.0531712236665173,-0.0604155276107162,0.3747125541233457,0.3714431124094957,False,False,0.0428675856307434,0.6419100813071801
72,72.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,404,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,root,True,-0.3258313911989061,-0.3236891464404692,-0.3316092451523545,0.1421447781264007,0.036768726079825,0.5890315048405352,0.0168777247806911,False,False,0.1259311473127262,0.1935058302943035
73,73.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,416,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,root,True,0.6681637584816089,0.7258895327678396,0.5953514542936287,0.0902061855670104,0.0824676508110078,0.2256307660105093,0.129441762120563,False,True,-0.0443469785575049,0.4954016063741645
74,74.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,420,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,root,True,0.1759423293573325,0.1510805968477924,0.210266620498615,0.0253809950694756,0.1257517769272826,0.0646513856096846,0.6696430807093743,False,False,-0.0203111946532998,0.3347083373498033
