subject,date,eid,probe,pid,allen_acronym,region,neuron_id,mod_index,modulated,p_value,firing_rate,latency_peak,latency_peak_onset
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,285,0.10559999999999992,True,0.0011496723936363917,8.69360719033413,0.4540553299499379,0.0007234700261733451
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,288,0.06400000000000006,False,0.6032526156242721,0.43418147411817243,0.8069848843781529,0.0032535122054468957
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,295,0.0264000000000002,False,0.2451404806341987,1.4074615334401759,0.21935276459566921,0.1860696302887277
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,307,0.13759999999999994,True,0.0023797977487730604,12.184897915711941,0.42061555195527944,0.007052933614090762
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,308,0.40000000000000013,True,0.016402229215329522,0.7812847695831181,0.9877990234238041,0.82054284373379
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,312,-0.030000000000000027,False,0.45543280073123504,1.1353422251488423,0.45382177853480243,0.19978617075128113
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,314,-0.11840000000000006,False,0.5520069084653263,1.8582725208428188,0.8162761927281394,0.015791981703671354
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,316,-0.17280000000000006,False,0.20735300267507706,2.6129500691707843,0.2138020166617025,0.0014848764265025238
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,323,-0.05520000000000003,False,0.9996598820725304,1.4649089429683464,0.2265821131313146,0.22138441851780044
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,324,0.007199999999999873,True,0.0456503270574381,2.1319036030691043,0.8740187309638259,0.8383338960569517
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,327,0.13680000000000003,True,0.0010178399828868478,9.561667783783486,0.22788928864508762,0.10770094960003007
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,333,0.0703999999999998,True,0.03886703212578524,1.0555205613833845,0.34422218768827406,0.0960727303705653
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,339,0.0,False,0.5433156489803472,1.7730084709115341,0.23938924571382358,0.23938924571382358
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,350,0.04360000000000008,True,0.0010277707116242984,3.7609911953732222,0.599217980098274,0.06100619486096548
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,406,0.008399999999999963,False,0.7254517961031735,1.2780536846082973,0.5088578399407879,0.005151016809634257
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,440,0.2215999999999998,True,3.991950569659508e-06,5.587516463582052,0.15889542237630394,0.1555364093441085
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,441,0.0,False,0.11781937897771,0.4816511756756606,0.05337289007798063,0.04833957557048052
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,475,0.021600000000000064,False,0.9348759776987832,0.20922951259733658,0.47971448812722883,0.003186281338230401
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,484,0.19240000000000013,True,0.010639467591196494,3.283875341502417,0.43827989315309424,0.4328554086873737
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,485,0.24120000000000008,True,0.005625259104233615,3.6772389193768893,0.25485060751520905,0.00031136113432239654
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,509,-0.14559999999999995,True,0.014983404090935015,5.15393969903786,0.016719564303912193,0.0095026606262536
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,530,0.05359999999999987,True,0.006048047731311401,3.905214428767629,0.5276214867573117,0.14104419039267668
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,571,0.11079999999999979,True,0.031221776989319716,1.1144797448465067,0.5258674075033696,0.4066500469807579
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,579,-0.17480000000000007,True,0.032543724622302816,1.0540087874484325,0.36472211115881237,0.10704250793327219
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,580,0.2400000000000002,False,0.18318677821196472,1.4101827265230893,0.34516530750289576,0.3378095563386978
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,581,0.16159999999999997,False,0.08432967470048203,1.1247598076041794,0.7708857791524224,0.3882998991794011
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,583,0.18400000000000016,True,0.0018280191541280022,2.724518985570231,0.532738822931492,0.05978466114868297
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,585,-0.0020000000000000018,True,0.02524287114002921,0.6122684436555008,,
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,629,0.1512,True,0.00011743835780331224,5.942480983508747,0.5821830590793979,0.22209224485391132
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,676,-0.3679999999999999,True,0.002580217594124745,4.508714583600409,0.008977995479426681,0.007855065790977278
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,689,0.03839999999999999,False,0.6179042447402271,0.5191431692624666,0.8153635808844797,0.31174124601136555
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,701,0.20799999999999974,False,0.11589449330404822,1.1320163224919482,0.7777558473601971,0.04275016633835094
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,704,0.04039999999999999,False,0.18393876216095195,0.44294976294089317,0.18388560881817284,0.1780189639857781
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,710,-0.0716,False,0.18793386245103372,2.771081622766748,0.5311722272443831,0.5256722477965923
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,730,-0.6055999999999999,True,2.7882902742137894e-05,2.7145412775995488,0.759338041305682,0.03681807928842318
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,754,-0.242,False,0.8598042031466021,2.484146929912886,0.055351341632217554,0.04858276746415413
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,758,0.14080000000000004,True,0.015396097350451221,9.941727751030381,0.6499178288012217,0.6484877074955193
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,771,-0.1319999999999999,False,0.5978799373417069,1.5057268392120464,0.0671357796858274,0.057434471105693774
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,780,-0.020000000000000018,False,1.0,0.19501883760878916,,
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,802,-0.07280000000000009,True,9.576606861461112e-05,1.491516164223499,0.48618550805940686,0.019642683354845758
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,842,0.02000000000000024,False,0.05658587962740702,1.2088144383875024,0.5049747905093795,0.18041019649967893
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,fa,root,846,-0.3276,False,0.44448503984168475,2.247403131699426,0.3676433245274211,0.0012903448727001887
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,fa,root,857,0.018399999999999972,False,0.520671432618685,2.0789915153457894,0.16264359575143317,0.1257392860774189
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,fa,root,881,-0.06239999999999979,False,0.15510967935902786,0.7976119280805981,0.9219461721867219,0.27468335989493653
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,fa,root,901,-0.37560000000000004,False,0.6796415710239412,1.9057422224003069,0.20234164899159168,0.10719164571480633
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,fa,root,971,-0.2572,True,0.023898706232254208,8.634345652084018,0.9103852630991014,0.04322180434837719
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,scwm,root,996,0.08040000000000003,True,0.015936336013810393,3.6554693747135825,0.18829980736211382,0.0076201627615546386
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,scwm,root,1020,-0.25959999999999994,True,0.0011056528178309266,1.0334486619330874,0.2179100573661117,0.04428471635731057
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,scwm,root,1030,-0.060799999999999965,False,0.2557011390513346,2.1182976376545377,0.28590980507067343,0.277148576916602
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,scwm,root,1031,-0.24360000000000004,True,6.363967947065063e-07,2.0478489722857813,0.3545189282059482,0.010135991604897754
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,scwm,root,1046,-0.13480000000000003,False,0.0784691420414525,5.869915834631058,0.3965156411940143,0.002436020232607916
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,scwm,root,1063,-0.0007999999999998009,False,0.09711555119215731,0.6028954452587993,0.2573153175501375,0.1227303275951499
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,scwm,root,1064,0.09760000000000013,True,0.006089282786746586,1.7860097267521202,0.1889229813300517,0.0037539683554541625
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,scwm,root,1109,-0.08399999999999996,True,0.004716509079057851,1.2535629468620773,0.2266419175982719,0.13211037570374629
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,scwm,root,1110,-0.04159999999999997,False,0.05523872385464035,1.1023855533668918,0.5518674238248877,0.5118341263444108
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6b,MOs,1117,-0.06040000000000001,False,0.7434412377922779,2.376206270957324,0.531274280791763,0.07710928470493172
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6b,MOs,1143,-0.007999999999999896,False,0.39167511256945664,0.7256514887768899,0.2798505019526374,0.15876208953466175
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1155,-0.16359999999999986,False,0.4192086575723796,2.8258078392120054,0.187642492950431,0.01953305280483164
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1175,0.11199999999999988,False,0.08780426300937683,2.0889692233164716,0.3239962475165612,0.30868372744282624
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1207,0.07920000000000016,False,0.12287963614539954,1.857667811268838,0.2490472662565253,0.1773229778169707
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1217,-0.20440000000000003,False,0.10820115598254998,3.7165450416856376,0.09068980083350198,0.029763519447101316
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1222,-0.2088000000000001,False,0.2541515824918188,3.9726395462664814,0.9429849460648256,0.12327192815467924
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1232,0.20839999999999992,False,0.27507527696046963,2.6619315446632243,0.27077473024746723,0.23032091098048113
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1239,-0.09119999999999995,False,0.42105623691744787,1.8065698522674654,0.8702478384882397,0.43948130484079684
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1240,-0.16159999999999985,False,0.80865757103113,0.5363773921209177,0.08154288942125731,0.08110968198809587
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1244,-0.05800000000000005,False,0.31615571848082336,2.5358495984882397,0.9642474931383163,0.9137148412606848
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1251,-0.2096,False,0.6636008054114917,1.4431393983050398,0.01940042905835071,0.015576031732052797
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1270,-0.2016,False,0.301733182814069,4.355420706596291,0.9408392755530031,0.0308568534941287
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1276,-0.3228000000000001,True,0.006203510138523494,6.573797778744641,0.8586928426277609,0.0013903445013738747
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1282,-0.3032,False,0.18606181495402974,11.607702627347324,0.7553501486291907,0.004781511474561739
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1290,-0.017999999999999794,True,0.030762699773321578,14.036216276453983,0.7105364331784472,0.7102087136191813
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1291,-0.11359999999999992,False,0.80648121730525,1.3485023499770536,0.4125412298969877,0.1545452883107714
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1294,-0.2136,True,0.0016635249662902973,8.65218458451645,0.4062248901241219,0.0014433081782954105
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1304,-0.10159999999999991,True,0.0062318259533116205,3.0241525794776885,0.994339478501729,0.004526391182821499
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1320,-0.06640000000000001,False,0.33652449658550454,1.3720860233623025,0.8787371116903842,0.8688076054791054
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1334,-0.031200000000000006,False,0.6188893695110017,1.7515412810352178,0.5718576045245527,0.36637488735016177
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1357,-0.3488,False,0.9632020127697114,5.196874078790493,0.917546188596134,0.0952761720111539
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1358,0.04760000000000009,False,0.6577776850825174,2.190258076958246,0.17425123774853546,0.16338949723524365
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1360,-0.0795999999999999,False,0.9072054521821556,1.701955095968797,0.8933796120570605,0.8873163241490829
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1361,0.018399999999999972,False,0.8609595970178168,3.0029877443883626,0.6549422530649736,0.5866005150375031
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1369,-0.09799999999999998,False,0.7053870490890806,2.0049145925331486,0.276219219618838,0.2580026988459281
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1406,0.20440000000000014,False,0.09244564618882889,5.857519288364453,0.2668359996650338,0.003518562696172012
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1415,-0.05919999999999992,False,0.3171587243137016,3.266036409069985,0.04574273341557955,0.04014224646311959
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1420,0.03400000000000003,True,0.030910030837182356,9.915422884562219,0.21316188899402277,0.006384858332808108
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1424,0.021200000000000108,False,0.07568593243790878,1.5293105125972954,0.2965749922267378,0.2965749922267378
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1426,0.009200000000000097,True,0.01779043974323391,8.854762291799998,0.395818774497684,0.025385122855368536
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1433,0.09199999999999986,False,0.8689489999072351,14.127527422125075,0.8559536106432688,0.14394222353098485
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1449,-0.1744000000000001,False,0.05879678667678501,3.955707678195021,0.055023478638759116,0.05103886070168073
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1457,-0.0019999999999998908,False,0.9462988698715702,6.636385219651648,0.2929518695659681,0.2927857773274809
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,PIR,PIR,1468,-0.3435999999999999,False,0.26895077993739736,4.75452902542358,0.9548055439111067,0.10357375020316795
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,PIR,PIR,1475,-0.06559999999999988,False,0.2831121513067526,2.7707792679797576,0.48386466335557543,0.11562077292148842
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,OLF,root,1482,-0.29759999999999986,True,0.003104867884186291,1.4912138094365086,0.03610628799242477,0.018456737158203396
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,1502,0.02520000000000011,False,0.7617261670327856,1.4984703243242776,0.1694211358588973,6.801919005283708e-05
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,1513,-0.05799999999999994,False,0.07366182817436107,0.4635098884562384,0.47566482829461165,0.015555240029129891
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,1517,-0.21120000000000005,False,0.1561855876607372,2.9657981055885467,0.8655170263921264,0.051566977324114305
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,1524,-0.031200000000000117,True,0.002283904778741186,1.1075255847457282,0.23510911587987948,0.22021880692796003
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,CP,CP,1528,0.011199999999999877,False,0.06314997754178364,5.637405003435463,0.13391912811493967,0.003050431474889592
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,scwm,root,1538,0.0524,False,0.2684586661952012,1.5217516429225362,0.41458139770338676,0.0147828917138213
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,scwm,root,1544,0.08760000000000012,False,0.050312059655075236,1.5407999945029294,0.998845885394303,0.6796732240445635
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1584,-0.055199999999999916,False,0.14439340177303306,1.7681707943196883,0.8460472050462613,0.006439024867802345
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1585,-0.0044000000000000705,False,0.9118619889284321,0.578102352725589,0.43908700658255384,0.0067219393730511
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1590,-0.13679999999999992,False,0.18380886509047023,1.9798191452129479,0.23156850167549692,0.22701626882690107
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1592,-0.362,False,0.22673981154737166,8.142716768437674,0.032490180779518596,0.027372281148586808
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1598,-0.09079999999999999,False,0.6259565616291727,1.2369334335776068,0.6883406467730993,0.10718589427631287
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1611,-0.1744,True,0.04119372850492187,8.185651148190308,0.6968156421824006,0.2749160914603408
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1618,0.040000000000000036,False,0.8085150509692498,1.6720219720567504,0.28224366433687464,0.24871045593567942
ZFM-04820,2022-09-14,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,36f8f321-c21b-4f2d-876b-c289ce3f8bed,MOs6a,MOs,1623,0.17359999999999998,False,0.18269043191843104,2.788013490838209,0.38824674660179426,0.28893929778075744
