,Unnamed: 0.1,Unnamed: 0,diameter,baseline_subtracted,time,subject,expression,eid
107,107,107.0,44.739768940696365,12.747919416038268,0.9999999999999996,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
108,108,108.0,46.72556407673292,14.618217884748304,1.0999999999999996,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
109,109,109.0,48.24275634172751,16.015978764669367,1.1999999999999995,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
110,110,110.0,49.33128199483824,16.99411657187087,1.2999999999999996,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
111,111,111.0,50.13897665742313,17.712643193310345,1.3999999999999997,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
112,112,112.0,50.65219423880383,18.18318930787754,1.4999999999999996,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
113,113,113.0,50.32664932724253,17.846426938064948,1.5999999999999996,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
114,114,114.0,49.396357881259306,16.94655499243135,1.6999999999999993,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
115,115,115.0,48.61226511045419,16.20726655278137,1.7999999999999994,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
116,116,116.0,48.06315320358368,15.75295366793748,1.9,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
117,117,117.0,48.04745443565772,15.844113436940004,2.0,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
118,118,118.0,48.17001260327533,16.09618129709053,2.1,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
119,119,119.0,49.059868186271785,16.871336439119958,2.2,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
120,120,120.0,49.40606139449561,17.261844062087892,2.2999999999999994,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
121,121,121.0,49.09874680578126,16.996525625406527,2.3999999999999995,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
122,122,122.0,48.49537784540892,16.36805301718804,2.499999999999999,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
123,123,123.0,47.83954753840983,15.27018550517816,2.599999999999999,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
124,124,124.0,46.50649732373324,13.901095125438758,2.7,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
125,125,125.0,44.74557994297785,12.13915803829047,2.7999999999999994,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
126,126,126.0,43.43780783246443,10.766498472328914,2.8999999999999995,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
127,127,127.0,42.53364274287063,9.66248633692355,2.999999999999999,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
128,128,128.0,41.45569928168463,8.548246902335547,3.099999999999999,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
129,129,129.0,40.5852706346621,7.316786352619351,3.2,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
130,130,130.0,39.68992332670731,6.472906265835685,3.299999999999999,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
131,131,131.0,39.21126435412987,6.067657166445516,3.399999999999999,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
132,132,132.0,38.35399511210897,5.537959007317248,3.499999999999999,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
133,133,133.0,37.734450413688286,5.366617118064592,3.5999999999999988,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
134,134,134.0,37.95955839935321,5.663887456006219,3.6999999999999993,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
135,135,135.0,38.17253683873394,5.907267518181088,3.799999999999999,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
136,136,136.0,38.41673759825349,6.150547786825068,3.899999999999999,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
137,137,137.0,38.74732222655131,6.489035377547065,3.999999999999999,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
138,138,138.0,59.56539763011988,0.9715834649521116,-0.5,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
139,139,139.0,59.26843739866312,0.6746232334953627,-0.4,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
140,140,140.0,58.9472893822223,0.3534752170545415,-0.3,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
141,141,141.0,58.441137342325135,-0.1526768228426232,-0.2,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
142,142,142.0,57.85792343950112,-0.7358907256666501,-0.1,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
143,143,143.0,57.359960402829465,-1.2338537623382972,-1.1102230246251563e-16,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
