,log_likelihood,n_states,subject,pid
3,-10152.33711434126,5,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
4,-10039.96144096803,6,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
5,-10030.467558918694,7,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
6,-9989.542708110952,8,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
7,-9977.328958181712,9,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
8,-10046.871956423944,10,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
9,-9947.736163376132,11,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
10,-10035.60440376393,12,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
11,-9933.169700714247,13,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
12,-10067.126842326426,14,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
13,-10025.734816735909,15,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
14,-10073.989541176536,16,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
15,-10004.925836321449,17,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
16,-10014.785513260518,18,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
17,-10013.456208194162,19,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
18,-10070.617481042107,20,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
0,-3547.7067136745627,2,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
1,-3445.0626160084917,3,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
2,-3435.61272573435,4,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
3,-3416.107328790182,5,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
4,-3378.2134677064537,6,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
5,-3394.8890422722766,7,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
6,-3351.9549259243126,8,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
7,-3308.169517263946,9,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
8,-3324.607106183219,10,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
9,-3322.569790908389,11,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
10,-3302.155117589439,12,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
11,-3317.2840051433764,13,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
12,-3285.612982174731,14,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
13,-3269.4243062501846,15,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
14,-3307.9999236934027,16,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
15,-3300.6608682409296,17,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
16,-3307.557520929151,18,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
17,-3302.0356510103547,19,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
18,-3295.6533526001003,20,ZFM-04811,e48c0695-b465-4e44-9020-2a19ecca414a
0,-7769.696970348774,2,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
1,-7733.939873995694,3,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
2,-7675.881231832968,4,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
3,-7641.680561333393,5,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
4,-7614.69305514802,6,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
5,-7581.262800451685,7,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
6,-7580.113104535409,8,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
7,-7578.186269159162,9,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
8,-7560.751780112452,10,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
9,-7579.3473437752955,11,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
10,-7574.705063072861,12,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
11,-7561.017082052795,13,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
12,-7567.418678469789,14,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
13,-7543.910777797306,15,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
14,-7566.731869857386,16,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
15,-7558.8758505169435,17,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
16,-7590.0196622492895,18,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
17,-7550.012405178966,19,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
18,-7553.16457385751,20,ZFM-04300,ea75c815-b3d8-4612-89e7-4b25cfec110d
0,-15208.41262788072,2,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
1,-15106.673630052468,3,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
2,-15025.985966963191,4,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
3,-15001.803313610813,5,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
4,-14918.100961133985,6,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
5,-14870.140039495362,7,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
6,-14761.93844413123,8,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
7,-14748.39087479235,9,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
8,-14856.997115023434,10,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
9,-14768.866480114193,11,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
10,-14706.465102426704,12,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
11,-14780.612102745336,13,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
12,-14709.641761519935,14,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
13,-14745.525489643798,15,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
14,-14696.136243572095,16,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
15,-14743.903790130407,17,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
16,-14781.772087098305,18,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
17,-14770.850997037933,19,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
18,-14742.234649100814,20,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
0,-35761.979432117485,2,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
1,-35257.38972133283,3,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
2,-35027.38930491965,4,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
3,-34744.5372192155,5,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
4,-34575.8061475057,6,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
5,-34509.4088333194,7,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
6,-34471.50508343775,8,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
7,-34340.4550490222,9,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
8,-34284.03638867292,10,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
9,-34200.37413968351,11,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
10,-34243.43265045516,12,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
11,-34122.60296399485,13,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
12,-34144.771552464306,14,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
13,-34160.55868943901,15,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
14,-34128.23360778551,16,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
15,-34159.69670522776,17,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
16,-34063.001110595775,18,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
17,-34191.11929686965,19,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
18,-34134.44657377436,20,ZFM-04301,ba24fe75-eb12-440f-810c-1a0ae9550da7
0,-41938.15257457086,2,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
1,-41687.410758192585,3,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
2,-41345.24964015777,4,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
3,-41271.04543708329,5,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
4,-40949.82943159852,6,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
5,-40870.00799971251,7,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
6,-40803.358038916915,8,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
7,-40792.409597852115,9,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
8,-40657.57985259496,10,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
9,-40542.38139976805,11,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
10,-40638.51247578962,12,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
11,-40480.19171771945,13,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
12,-40588.04501806852,14,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
13,-40587.41507308018,15,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
14,-40536.63024249213,16,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
15,-40656.16279116049,17,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
16,-40393.1638749312,18,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
17,-40512.618437042314,19,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
18,-40650.98580773102,20,ZFM-04083,ac9a1b86-f421-4bef-a613-3579684f8720
0,-14180.656087508316,2,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
1,-13779.010785261737,3,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
2,-13701.662250557449,4,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
3,-13665.855672073958,5,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
4,-13596.512073586104,6,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
5,-13635.144153920675,7,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
6,-13569.614422707204,8,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
7,-13528.506449562337,9,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
8,-13515.189447503832,10,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
9,-13502.11506254247,11,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
10,-13529.880595729072,12,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
11,-13583.119797726933,13,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
12,-13570.201092238658,14,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
13,-13539.614634990658,15,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
14,-13492.076386820632,16,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
15,-13541.631097256035,17,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
16,-13532.5761970687,18,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
17,-13587.901492609508,19,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
18,-13521.204800502801,20,ZFM-03321,ea47b0e3-727e-4bd5-9cab-581478b4cd10
0,-13021.276862291003,2,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
1,-12383.50335030118,3,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
2,-12433.152498526119,4,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
3,-12681.465474445999,5,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
4,-12429.551986266,6,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
5,-12476.963815650248,7,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
6,-12534.440256234335,8,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
7,-12481.913617146,9,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
8,-12627.098970329836,10,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
9,-12547.865371762153,11,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
10,-12834.451994325598,12,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
11,-13050.136637489686,13,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
12,-12496.33593995611,14,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
13,-12322.700328807075,15,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
14,-12686.6081720435,16,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
15,-12699.207165382788,17,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
16,-12967.941651235527,18,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
17,-12903.74876285719,19,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
18,-13611.431831026355,20,ZFM-04823,b38078a3-7b44-4577-980a-570553a6c04a
0,-43820.97174486519,2,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
1,-43147.823338651986,3,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
2,-42988.99980881681,4,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
3,-42695.27209723486,5,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
4,-42454.78916850524,6,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
5,-42480.784803648516,7,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
6,-42210.39249087721,8,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
7,-42198.765708147315,9,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
8,-42186.03402177206,10,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
9,-42093.07037846718,11,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
10,-42079.17391238839,12,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
11,-41975.9114029068,13,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
12,-42053.48703970609,14,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
13,-42044.672031839975,15,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
14,-41993.98321473689,16,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
15,-41997.37609250976,17,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
16,-42055.489396098215,18,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
17,-42051.786182093165,19,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
18,-42223.51628683793,20,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
0,-84654.51946568585,2,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
1,-83417.80218584952,3,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
2,-81538.7940307238,4,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
3,-80661.98470547349,5,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
4,-80781.38579513037,6,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
5,-80516.61509714948,7,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
6,-80636.98214299194,8,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
7,-79869.70537612026,9,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
8,-79941.31425200487,10,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
9,-79889.63174059073,11,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
10,-79568.09089158266,12,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
11,-80052.91791357877,13,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
12,-79646.71635925923,14,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
13,-79448.42129333771,15,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
14,-79488.81172805472,16,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
15,-79505.34575309948,17,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
16,-79980.37659701167,18,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
17,-80410.13134070377,19,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
18,-79349.53063376206,20,ZFM-03323,77cb0293-f054-4488-b34e-65869853e20e
0,-4728.257636017002,2,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
1,-4611.058931919773,3,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
2,-4557.275655155668,4,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
3,-4512.704760376822,5,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
4,-4491.037036439632,6,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
5,-4491.309621562044,7,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
6,-4481.4441693351055,8,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
7,-4488.7682801231795,9,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
8,-4505.054438643689,10,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
9,-4497.714765685825,11,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
10,-4494.963655948455,12,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
11,-4472.75138977172,13,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
12,-4488.853356346175,14,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
13,-4476.085016467928,15,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
14,-4496.602608966088,16,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
15,-4485.958487246672,17,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
16,-4486.144104072201,18,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
17,-4471.645977615559,19,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
18,-4510.300533208009,20,ZFM-04301,be1223f2-398f-4fab-b128-582491dbbc8f
0,-27014.99970806975,2,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
1,-26514.075553363356,3,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
2,-26196.665479490974,4,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
3,-26142.060925357277,5,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
4,-26010.56999595182,6,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
5,-26083.07273170558,7,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
6,-25927.37100285473,8,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
7,-25925.453866179676,9,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
8,-25833.166351254255,10,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
9,-25880.7012512068,11,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
10,-25768.411861866767,12,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
11,-25764.287817997792,13,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
12,-25868.806151632736,14,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
13,-25683.468168970143,15,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
14,-25866.10038648786,16,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
15,-25903.381127365603,17,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
16,-25833.137559376202,18,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
17,-25783.763894697942,19,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
18,-25869.852137467427,20,ZFM-03321,25c481bf-47df-4a59-946c-60fdb4afbaba
0,-51095.3097039667,2,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
1,-50423.59978370786,3,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
2,-50138.36617816289,4,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
3,-50031.27963462854,5,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
4,-49885.103967826246,6,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
5,-49801.214786303,7,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
6,-49673.015161328345,8,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
7,-49588.347063948495,9,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
8,-49492.35080478109,10,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
9,-49442.36288977343,11,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
10,-49506.96596297887,12,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
11,-49419.58410820208,13,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
12,-49395.33285434382,14,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
13,-49440.89133490384,15,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
14,-49639.27323498704,16,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
15,-49592.191643608036,17,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
16,-49564.276598579636,18,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
17,-49634.89055442254,19,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
18,-49529.12826688296,20,ZFM-04823,a72a6d2d-0038-4336-9faa-61781c91421e
0,-1343.975709823551,2,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
1,-1330.4334140122799,3,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
2,-1324.7918384304407,4,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
3,-1336.7797019930854,5,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
4,-1313.4460342869527,6,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
5,-1315.3076101798824,7,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
6,-1285.3447651705123,8,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
7,-1289.918275647129,9,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
8,-1288.1578727611393,10,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
9,-1284.5552504580583,11,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
10,-1280.8516537508021,12,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
11,-1273.7180833355096,13,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
12,-1287.3522294145039,14,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
13,-1283.3008869687435,15,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
14,-1286.5795929865549,16,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
15,-1274.889386208525,17,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
16,-1290.836204521582,18,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
17,-1288.2913774497392,19,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
18,-1286.4717832289555,20,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
0,-32343.917879672434,2,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
1,-30989.896767070397,3,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
2,-30573.513563556146,4,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
3,-30438.531157034588,5,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
4,-30094.952192392062,6,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
5,-30038.0158900046,7,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
6,-30012.35574389027,8,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
7,-29960.018003759404,9,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
8,-29888.85130028609,10,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
9,-29804.031805375016,11,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
10,-29935.042406347544,12,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
11,-30004.799180221842,13,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
12,-29855.612017446434,14,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
13,-29815.192938880064,15,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
14,-29886.333180296217,16,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
15,-29822.030840573214,17,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
16,-29983.006443512924,18,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
17,-29852.78215193485,19,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
18,-30078.521472591798,20,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
0,-6895.58957351098,2,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
1,-6893.921050988514,3,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
2,-6814.795390374258,4,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
3,-6789.928328582495,5,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
4,-6729.965843986352,6,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
5,-6696.247271393109,7,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
6,-6683.864353685004,8,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
7,-6656.549896097229,9,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
8,-6700.8738709639365,10,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
9,-6644.907693137587,11,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
10,-6638.150307690827,12,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
11,-6617.407940084882,13,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
12,-6652.87296360859,14,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
13,-6603.747935765798,15,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
14,-6628.493007393351,16,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
