stim_this_trial,stim_prev_trial,no_stim_this_trial,no_stim_prev_trial,region,subject,sert-cre,probe,date,eid,pid
0.5584415584415584,0.6363636363636364,0.6461538461538462,0.5846153846153846,OFC,ZFM-02600,1,probe00,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,5712250f-7ea2-4f55-a7ac-15e855533225
0.6883116883116883,0.5844155844155844,0.7538461538461538,0.6,mPFC,ZFM-02600,1,probe00,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,5712250f-7ea2-4f55-a7ac-15e855533225
0.5428571428571428,0.44761904761904764,0.5512820512820513,0.4358974358974359,Thal.,ZFM-02600,1,probe00,2021-08-27,0d24afce-9d3c-449e-ac9f-577eefefbd7e,ff02e36b-95e9-4985-a6e3-ba2977063496
0.5619047619047619,0.5523809523809524,0.6538461538461539,0.44871794871794873,VIS,ZFM-02600,1,probe00,2021-08-27,0d24afce-9d3c-449e-ac9f-577eefefbd7e,ff02e36b-95e9-4985-a6e3-ba2977063496
0.6,0.5333333333333333,0.5714285714285714,0.5178571428571429,PAG,ZFM-02600,1,probe00,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,382684fb-7088-4d4c-83ca-486e93c342f0
0.6666666666666666,0.4666666666666667,0.44642857142857145,0.4107142857142857,SC,ZFM-02600,1,probe00,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,382684fb-7088-4d4c-83ca-486e93c342f0
0.6833333333333333,0.6166666666666667,0.5535714285714286,0.5714285714285714,M2,ZFM-02600,1,probe01,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,eead949d-45e5-46ae-9b1d-646b280b4ecf
0.6166666666666667,0.5833333333333334,0.44642857142857145,0.5535714285714286,OFC,ZFM-02600,1,probe01,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,eead949d-45e5-46ae-9b1d-646b280b4ecf
0.7333333333333333,0.5,0.39285714285714285,0.4107142857142857,Pir.,ZFM-02600,1,probe01,2021-08-26,c8f68575-e5a8-4960-a690-0149c5c4683f,eead949d-45e5-46ae-9b1d-646b280b4ecf
0.3972602739726027,0.6027397260273972,0.7027027027027027,0.6486486486486487,Amyg.,ZFM-02600,1,probe01,2021-08-25,5b7e1b65-b844-4fe8-b19e-1c3175290a63,9ceaa3aa-6821-4676-b72f-7bd5878576cd
0.5342465753424658,0.6712328767123288,0.6621621621621622,0.5540540540540541,OFC,ZFM-02600,1,probe00,2021-08-25,5b7e1b65-b844-4fe8-b19e-1c3175290a63,c5bf594f-245e-4ff2-b53e-516e9dd8f065
0.589041095890411,0.5068493150684932,0.6756756756756757,0.5135135135135135,OLF,ZFM-02600,1,probe00,2021-08-25,5b7e1b65-b844-4fe8-b19e-1c3175290a63,c5bf594f-245e-4ff2-b53e-516e9dd8f065
0.684931506849315,0.6164383561643836,0.7567567567567568,0.5540540540540541,mPFC,ZFM-02600,1,probe00,2021-08-25,5b7e1b65-b844-4fe8-b19e-1c3175290a63,c5bf594f-245e-4ff2-b53e-516e9dd8f065
