,log_likelihood,n_states,subject,pid
18,-2430.464151611435,20,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
0,-3270.312252209385,2,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
1,-3104.966818098581,3,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
2,-3050.9648164155637,4,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
3,-3020.245453589975,5,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
4,-3010.975596980974,6,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
5,-2998.6894977163715,7,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
6,-2955.1362563903876,8,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
7,-2933.3642721776732,9,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
8,-2950.8988958435216,10,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
9,-2951.002462058257,11,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
10,-2935.026081641193,12,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
11,-2927.5348458563217,13,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
12,-2951.3266966392457,14,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
13,-2930.745615103202,15,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
14,-2930.007047682277,16,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
15,-2922.059371894309,17,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
16,-2918.8255969108154,18,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
17,-2924.2784410231975,19,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
18,-2912.222627936296,20,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
0,-24643.042694627995,2,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
1,-23445.252493480417,3,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
2,-23226.068352253347,4,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
3,-22892.041877861262,5,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
4,-22715.611039879874,6,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
5,-22702.10619130998,7,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
6,-22686.13855545798,8,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
7,-22364.28265223351,9,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
8,-22261.08623825887,10,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
9,-22250.76802821694,11,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
10,-22243.354630366233,12,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
11,-22243.07814011771,13,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
12,-22223.671605275547,14,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
13,-22193.566568553546,15,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
14,-22103.5160642561,16,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
15,-22166.86458616645,17,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
16,-22248.438042666327,18,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
17,-22199.723330294895,19,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
18,-22145.868753474162,20,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
0,-9933.873527956157,2,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
1,-9734.209985825803,3,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
2,-9568.998542510557,4,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
3,-9473.461090636114,5,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
4,-9396.182065157922,6,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
5,-9309.852695961377,7,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
6,-9232.445929253945,8,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
7,-9125.386871243441,9,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
8,-9083.442090303979,10,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
9,-9103.136588948853,11,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
10,-9109.063674136038,12,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
11,-9064.96923744044,13,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
12,-9013.902206978439,14,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
13,-9010.291951854855,15,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
14,-9008.232562241446,16,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
15,-8969.794414273805,17,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
16,-8993.351050250169,18,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
17,-8961.281833411565,19,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
18,-8956.274555776574,20,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
0,-45970.99906967671,2,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
1,-42525.25580934961,3,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
2,-41762.778731865954,4,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
3,-41161.069368953315,5,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
4,-40914.14146450602,6,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
5,-40652.54738312836,7,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
6,-40311.54916782704,8,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
7,-40117.06991720526,9,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
8,-40032.12044032289,10,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
9,-39981.16667125016,11,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
10,-39726.03795600353,12,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
11,-39614.54452603609,13,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
12,-39550.81999935981,14,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
13,-39413.93448810755,15,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
14,-39232.8012341709,16,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
15,-39327.9389731649,17,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
16,-39161.68399756175,18,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
17,-39224.87848342086,19,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
18,-39107.891951406185,20,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
0,-33086.080888121505,2,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
1,-31842.99802264131,3,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
2,-31132.4614063599,4,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
3,-30550.357931754454,5,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
4,-30331.261980694904,6,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
5,-30221.3009405717,7,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
6,-29982.485202021297,8,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
7,-29891.57760307213,9,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
8,-29835.339954227613,10,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
9,-29747.558394706535,11,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
10,-29716.40907422265,12,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
11,-29628.23330860862,13,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
12,-29534.00833038818,14,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
13,-29552.141639969515,15,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
14,-29484.593614506684,16,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
15,-29445.94539247543,17,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
16,-29367.831680444047,18,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
17,-29374.52587316613,19,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
18,-29395.365658221606,20,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
0,-19599.119237738698,2,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
1,-18258.183994699833,3,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
2,-18120.973484242128,4,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
3,-17522.19729475297,5,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
4,-17162.053097963104,6,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
5,-17028.174137976315,7,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
6,-16957.853519020708,8,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
7,-16890.09526892142,9,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
8,-16790.623844346937,10,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
9,-16759.61338605553,11,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
10,-16756.532818324173,12,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
11,-16807.586564254416,13,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
12,-16660.19400694651,14,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
13,-16613.14561427633,15,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
14,-16623.52780316653,16,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
15,-16568.696560704848,17,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
16,-16587.507425444743,18,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
17,-16543.89377750611,19,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
18,-16560.826081375722,20,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
0,-7763.994251398144,2,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
1,-7714.651626921586,3,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
2,-7529.141416373357,4,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
3,-7459.973527025709,5,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
4,-7373.003249248375,6,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
5,-7332.847257862056,7,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
6,-7288.415212206121,8,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
7,-7273.011824475139,9,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
8,-7273.557465512016,10,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
9,-7255.952398669839,11,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
10,-7252.111102035331,12,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
11,-7257.224052755064,13,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
12,-7242.3908002496355,14,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
13,-7221.599467811247,15,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
14,-7188.19811087288,16,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
15,-7198.138302592239,17,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
16,-7176.652366840981,18,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
17,-7181.265461551038,19,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
18,-7213.970968258336,20,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
0,-7417.428876225115,2,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
1,-7275.612697206506,3,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
2,-7274.985058329196,4,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
3,-7142.941729757783,5,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
4,-7107.753346602487,6,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
5,-7059.13667749488,7,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
6,-6856.575717084436,8,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
7,-7093.24119495436,9,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
8,-6797.006796888245,10,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
9,-6918.3339654757,11,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
10,-6921.780622838809,12,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
11,-6671.0558593837195,13,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
12,-6794.99268340661,14,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
13,-6693.98991172961,15,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
14,-6916.84573032999,16,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
15,-6907.672500058576,17,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
16,-6572.493749300393,18,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
17,-6656.188366664446,19,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
18,-6969.574568264837,20,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
0,-5879.951386768231,2,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
1,-5725.071065909094,3,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
2,-5669.992060428509,4,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
3,-5654.059529220656,5,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
4,-5641.415641083481,6,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
5,-5647.189243653727,7,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
6,-5632.489765972132,8,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
7,-5627.660168539203,9,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
8,-5627.359721908757,10,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
9,-5622.230252432944,11,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
10,-5622.463690615828,12,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
11,-5621.191555387716,13,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
12,-5620.592557876256,14,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
13,-5608.628287376954,15,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
14,-5609.27482519317,16,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
15,-5610.149704037905,17,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
16,-5621.229090102857,18,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
17,-5620.491598372215,19,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
18,-5606.852685951584,20,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
0,-19369.831145429995,2,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
1,-18128.016539609023,3,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
2,-17631.588673433394,4,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
3,-17048.283882643336,5,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
4,-16823.071532728267,6,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
5,-16715.180541962964,7,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
6,-16611.08332370851,8,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
7,-16521.319167052206,9,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
8,-16436.291434281764,10,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
9,-16396.740496249182,11,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
10,-16303.598548268697,12,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
11,-16274.385396640348,13,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
12,-16263.310092603342,14,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
13,-16245.64932478119,15,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-16180.947776692345,16,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-16134.027989427384,17,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
16,-16196.919537297073,18,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-16119.73830743375,19,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-16139.555118678329,20,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-17978.346897809424,2,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
1,-17243.60969870584,3,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
2,-17056.5736478917,4,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
3,-16864.800293135366,5,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
4,-16782.750844542952,6,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
5,-16726.585923789684,7,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
6,-16691.26842618618,8,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
7,-16367.070690539571,9,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
8,-16582.542950863433,10,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
9,-16409.86422793482,11,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
10,-16205.642776960985,12,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
11,-16195.087477628264,13,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
12,-16180.882062517114,14,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
13,-16139.940640396919,15,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-16109.17480668522,16,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-16067.771888006662,17,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
16,-16119.990460025003,18,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-16110.491100295596,19,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-16129.112744108514,20,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-37782.52912048352,2,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
1,-36027.96607521585,3,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
2,-35068.039142916394,4,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
3,-34331.61998533106,5,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
4,-34024.23210220291,6,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
5,-33666.35202529408,7,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
6,-33547.80364531449,8,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
7,-33341.877936011115,9,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
8,-33197.422939840784,10,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
9,-33077.20475786562,11,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
10,-33094.309329980824,12,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
11,-32892.287100742484,13,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
12,-32881.28065710518,14,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
13,-32794.528871665374,15,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-32655.915813175732,16,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-32665.204021247853,17,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
16,-32580.582935024955,18,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-32487.812738724035,19,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-32462.930771392646,20,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-20370.941866327983,2,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
1,-19693.785391170237,3,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
2,-19477.505960498922,4,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
3,-19354.235563361224,5,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
4,-19272.035475481287,6,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
5,-19164.46376728803,7,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
6,-19138.56671560516,8,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
7,-19055.91483690959,9,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
8,-19019.328845162578,10,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
9,-19015.562475234114,11,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
10,-18938.568550415526,12,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
11,-18894.551080693673,13,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
12,-18832.731875562105,14,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
13,-18840.725920356876,15,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
14,-18813.2848534041,16,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
15,-18823.153645145612,17,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
16,-18746.448763296015,18,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
17,-18748.586796438758,19,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
18,-18731.30036258249,20,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
0,-8729.040917366381,2,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
1,-8320.539028801995,3,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
2,-8140.702567640076,4,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
3,-8031.75900442469,5,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
4,-7898.224804106803,6,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
5,-7863.380631569236,7,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
6,-7821.208794147759,8,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
7,-7779.5855584589945,9,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
8,-7728.555747230432,10,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
9,-7712.977735443407,11,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
10,-7719.851112325868,12,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
11,-7679.306655022016,13,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
12,-7709.117068595384,14,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
13,-7679.644391329028,15,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
14,-7674.04844745611,16,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
15,-7674.215789426693,17,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
16,-7641.108639665576,18,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
17,-7629.896329781826,19,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
18,-7662.670401253226,20,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
0,-4754.519252242601,2,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
1,-4683.069444122175,3,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
2,-4595.263361380613,4,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
3,-4601.274318073357,5,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
4,-4515.951768254835,6,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
5,-4478.168234174805,7,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
6,-4419.4282074057455,8,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
7,-4417.838320223386,9,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
8,-4423.253507193205,10,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
9,-4440.669003201208,11,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
10,-4428.630306561258,12,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
11,-4394.335486043124,13,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
12,-4422.919591278535,14,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
13,-4384.671392130525,15,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
14,-4392.634356696877,16,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
15,-4411.043540811504,17,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
16,-4378.262304259658,18,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
17,-4407.694173403583,19,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
18,-4413.561146186911,20,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
0,-11839.396582951134,2,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
1,-11732.429980358605,3,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
2,-11645.575503713013,4,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
