,Unnamed: 0,diameter,baseline_subtracted,time,subject,expression,eid
610,610,215.83130849837977,48.90477089022408,0.6999999999999997,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
611,611,210.76395460535372,43.837416997198105,0.7999999999999998,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
612,612,207.1082446284489,40.18170702029319,0.8999999999999997,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
613,613,205.92147094024335,38.994933332087705,0.9999999999999996,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
614,614,200.31922950988252,33.392691901726856,1.0999999999999996,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
615,615,198.81625439380133,31.88971678564564,1.1999999999999995,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
616,616,191.79536622517156,24.86882861701586,1.2999999999999996,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
617,617,184.76812499797757,17.841587389821857,1.3999999999999997,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
618,618,178.59091933308136,11.664381724925702,1.4999999999999996,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
619,619,179.50044055787438,12.573902949718722,1.5999999999999996,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
620,620,174.39194072026214,7.465403112106453,1.6999999999999993,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
621,621,157.4126592684991,-9.513878339656571,1.7999999999999994,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
622,622,154.59197061197224,-12.334566996183412,1.8999999999999997,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
623,623,151.81400108379611,-15.11253652435954,2.0,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
624,624,143.532043716199,-23.394493891956664,2.1,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
625,625,136.71635812979093,-30.210179478364736,2.1999999999999997,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
626,626,148.85881334289877,-18.067724265256903,2.2999999999999994,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
627,627,166.52416426255704,-0.402373345598645,2.3999999999999995,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
628,628,165.0229957400126,-1.9035418681430791,2.499999999999999,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
629,629,154.8962844231359,-12.030253185019752,2.599999999999999,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
630,630,146.87566286063426,-20.0508747475214,2.6999999999999997,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
631,631,145.4381343761478,-21.48840323200788,2.7999999999999994,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
632,632,137.6832750172171,-29.24326259093856,2.8999999999999995,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
633,633,127.46558867683824,-39.46094893131743,2.999999999999999,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
634,634,125.69744897911912,-41.22908862903653,3.099999999999999,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
635,635,124.45466096090794,-42.47187664724771,3.1999999999999997,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
636,636,117.03450075180746,-49.892036856348206,3.299999999999999,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
637,637,106.73721840057264,-60.18931920758304,3.399999999999999,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
638,638,96.40022080851732,-70.52631679963834,3.499999999999999,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
639,639,99.05690631533793,-67.86963129281776,3.5999999999999988,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
640,640,105.20668830010698,-61.71984930804869,3.6999999999999993,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
641,641,113.43285795064784,-53.49367965750783,3.799999999999999,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
642,642,120.69323685405114,-46.23330075410451,3.899999999999999,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
643,643,123.27986537380856,-43.64667223434712,3.999999999999999,ZFM-03323,0,a8b5714d-2b1b-4902-9060-a6b205686682
644,644,214.115261803274,23.1898821625889,-0.5,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
645,645,202.36133525086976,11.435955610184669,-0.4,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
646,646,194.1212560005703,3.1958763598852067,-0.3,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
647,647,186.0479466844496,-4.877432956235498,-0.2,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
648,648,179.0120411563443,-11.913338484340796,-0.1,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
649,649,169.7898581501063,-21.13552149057876,-1.1102230246251563e-16,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
650,650,155.93467157022073,-34.99070807046436,0.0999999999999998,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
651,651,145.81947557486797,-45.1059040658171,0.1999999999999998,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
652,652,134.3091136507143,-56.6162659899708,0.2999999999999998,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
653,653,124.4591133345932,-66.46626630609188,0.3999999999999998,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
654,654,123.12643594246836,-67.79894369821672,0.4999999999999998,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
655,655,135.35881346686162,-55.56656617382346,0.5999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
656,656,150.54060269694915,-40.384776943735936,0.6999999999999997,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
657,657,154.72896766204244,-36.196411978642665,0.7999999999999998,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
658,658,143.64033224620073,-47.28504739448435,0.8999999999999997,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
659,659,135.31978828679286,-55.605591353892216,0.9999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
660,660,128.35163512799812,-62.57374451268697,1.0999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
661,661,120.75269258993976,-70.17268705074532,1.1999999999999995,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
662,662,113.2350451198266,-77.69033452085849,1.2999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
663,663,117.7234593300768,-73.20192031060829,1.3999999999999997,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
664,664,133.27762158326945,-57.64775805741565,1.4999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
665,665,144.6385874489737,-46.286792191711385,1.5999999999999996,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
666,666,144.9915299968682,-45.9338496438169,1.6999999999999993,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
667,667,135.38398018399906,-55.54139945668603,1.7999999999999994,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
668,668,133.94622781985822,-56.979151820826864,1.8999999999999997,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
669,669,139.01510661803454,-51.910273022650536,2.0,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
670,670,144.69805761058686,-46.22732203009823,2.1,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
671,671,143.72596352924822,-47.19941611143688,2.1999999999999997,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
672,672,148.8401156917737,-42.0852639489114,2.2999999999999994,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
673,673,165.7164693606954,-25.208910279989688,2.3999999999999995,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
674,674,185.2746941603013,-5.650685480383797,2.499999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
675,675,195.737632963749,4.812253323063937,2.599999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
676,676,195.7089211308765,4.783541490191435,2.6999999999999997,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
677,677,207.92769681670055,17.00231717601549,2.7999999999999994,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
678,678,212.96174716569143,22.03636752500637,2.8999999999999995,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
679,679,199.7830015415952,8.85762190091013,2.999999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
680,680,179.3610509889647,-11.56432865172034,3.099999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
681,681,168.33229132019304,-22.593088320492026,3.1999999999999997,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
682,682,173.45315384195894,-17.47222579872616,3.299999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
683,683,174.43748791314297,-16.4878917275421,3.399999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
684,684,175.87455904296897,-15.050820597716148,3.499999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
685,685,182.93017094858877,-7.995208692096343,3.5999999999999988,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
686,686,189.43763037941437,-1.4877492612707404,3.6999999999999993,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
687,687,190.7001270870873,-0.2252525535977571,3.799999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
688,688,193.74362171369887,2.8182420730137814,3.899999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
689,689,194.2130228677611,3.2876432270760105,3.999999999999999,ZFM-03323,0,bec8e669-cc9a-4d4d-bdb7-5e9604fe2fcc
690,690,35.24172710128344,4.481681324671445,-0.5,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
691,691,32.1108609417121,1.3508151651001064,-0.4,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
692,692,31.32258698509597,0.5625412084839823,-0.3,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
693,693,31.35575917552171,0.5957133989097203,-0.2,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
694,694,29.410378698313444,-1.3496670782985476,-0.1,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
695,695,23.420249338423787,-7.339796438188205,-1.1102230246251563e-16,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
696,696,20.248765764279835,-10.511280012332158,0.0999999999999998,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
697,697,16.50120679839835,-14.25883897821364,0.1999999999999998,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
698,698,13.487165488140455,-17.272880288471537,0.2999999999999998,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
699,699,10.297216654066624,-20.462829122545365,0.3999999999999998,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
700,700,11.292286921515746,-19.46775885509625,0.4999999999999998,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
701,701,12.071382557252448,-18.68866321935954,0.5999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
702,702,12.363224266117196,-18.396821510494792,0.6999999999999997,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
703,703,11.14606680239446,-19.61397897421753,0.7999999999999998,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
704,704,11.14236083626182,-19.61768494035017,0.8999999999999997,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
705,705,11.180033956323989,-19.580011820288,0.9999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
706,706,13.179618955932938,-17.580426820679055,1.0999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
707,707,17.232332574100482,-13.527713202511508,1.1999999999999995,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
708,708,23.012199792669552,-7.7478459839424385,1.2999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
709,709,26.450484055463654,-4.309561721148334,1.3999999999999997,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
710,710,27.3024574693896,-3.457588307222389,1.4999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
711,711,27.744759358676088,-3.0152864179359025,1.5999999999999996,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
712,712,26.695567447020508,-4.064478329591484,1.6999999999999993,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
713,713,26.59990395261774,-4.160141823994248,1.7999999999999994,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
714,714,24.569332025104067,-6.1907137515079205,1.8999999999999997,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
715,715,21.777488737245697,-8.982557039366293,2.0,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
716,716,16.55934412470107,-14.20070165191092,2.1,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
717,717,12.551894928566924,-18.208150848045065,2.1999999999999997,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
718,718,11.410205963898203,-19.349839812713785,2.2999999999999994,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
719,719,11.080035956441307,-19.68000982017068,2.3999999999999995,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
720,720,13.502883449083786,-17.257162327528206,2.499999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
721,721,16.24125391125324,-14.518791865358754,2.599999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
722,722,17.066491417739307,-13.69355435887268,2.6999999999999997,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
723,723,16.175814770178736,-14.584231006433251,2.7999999999999994,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
724,724,17.20464241445596,-13.55540336215603,2.8999999999999995,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
725,725,21.683797955565463,-9.076247821046524,2.999999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
726,726,24.330521185047065,-6.429524591564925,3.099999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
727,727,23.51116208997071,-7.248883686641281,3.1999999999999997,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
728,728,20.782645984734348,-9.97739979187764,3.299999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
729,729,18.299415051650627,-12.460630724961366,3.399999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
730,730,15.326104336239627,-15.433941440372362,3.499999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
731,731,11.610071372282658,-19.14997440432933,3.5999999999999988,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
732,732,9.915252255834668,-20.844793520777326,3.6999999999999993,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
733,733,10.8803549392758,-19.87969083733619,3.799999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
734,734,14.288539097868831,-16.471506678743157,3.899999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
735,735,20.498424972809477,-10.261620803802517,3.999999999999999,ZFM-03324,0,91cb57bf-bf33-4fa4-9880-7c03da910ac2
736,736,91.28319281515584,-3.142341174286871,-0.5,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
737,737,92.55802856835584,-1.8675054210868631,-0.4,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
738,738,92.7073178370647,-1.7182161523779882,-0.3,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
739,739,94.25283947785734,-0.1726945115853574,-0.2,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
740,740,97.3894473013362,2.963913311893493,-0.1,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
741,741,99.81023559084642,5.384701601403719,-1.1102230246251563e-16,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
742,742,98.64230328207742,4.216769292634732,0.0999999999999998,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
743,743,96.869831788031,2.444297798588288,0.1999999999999998,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
744,744,95.11791441357094,0.6923804241282346,0.2999999999999998,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
745,745,91.9550710166156,-2.470462972827114,0.3999999999999998,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
746,746,91.74806834314876,-2.6774656462939377,0.4999999999999998,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
747,747,90.16124426588463,-4.264289723558044,0.5999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
748,748,90.23408564198644,-4.191448347456248,0.6999999999999997,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
749,749,82.04570044055629,-12.379833548886433,0.7999999999999998,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
750,750,68.74111150139022,-25.684422488052487,0.8999999999999997,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
751,751,69.71221099351304,-24.71332299592967,0.9999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
752,752,84.12498046866091,-10.300553520781804,1.0999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
753,753,97.37882425157824,2.953290262135545,1.1999999999999995,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
754,754,107.1837980445474,12.75826405510468,1.2999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
755,755,106.48029986026673,12.054765870824037,1.3999999999999997,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
756,756,105.29972189517429,10.874187905731578,1.4999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
757,757,96.67050522398368,2.2449712345409747,1.5999999999999996,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
758,758,97.5288870661551,3.103353076712396,1.6999999999999993,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
759,759,103.43559939869418,9.010065409251466,1.7999999999999994,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
760,760,105.87001543610776,11.44448144666504,1.8999999999999997,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
761,761,104.63293717762124,10.207403188178516,2.0,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
762,762,97.764890964768,3.339356975325296,2.1,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
763,763,86.74174809092007,-7.683785898522638,2.1999999999999997,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
764,764,71.44358036069895,-22.981953628743764,2.2999999999999994,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
765,765,64.34559989018565,-30.07993409925705,2.3999999999999995,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
766,766,64.43193805266309,-29.993595936779617,2.499999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
767,767,70.58140520082084,-23.84412878862187,2.599999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
768,768,78.72193067910858,-15.703603310334122,2.6999999999999997,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
769,769,87.09113577426847,-7.334398215174247,2.7999999999999994,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
770,770,91.99998854704604,-2.4255454423966585,2.8999999999999995,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
771,771,94.34185588571025,-0.0836781037324774,2.999999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
772,772,98.0358981740241,3.6103641845813934,3.099999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
773,773,98.02079183372106,3.5952578442783607,3.1999999999999997,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
774,774,96.52482889033514,2.099294900892433,3.299999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
775,775,99.75130130044676,5.325767311004061,3.399999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
776,776,102.11230261522606,7.686768625783348,3.499999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
777,777,101.1544635454545,6.728929556011803,3.5999999999999988,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
778,778,96.70246667678708,2.276932687344372,3.6999999999999993,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
779,779,97.4068308726518,2.9812968832091142,3.799999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
780,780,97.7307222000998,3.3051882106570885,3.899999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
781,781,101.31922951147358,6.893695522030883,3.999999999999999,ZFM-03324,0,c5eff7e4-71ad-4983-96ac-a7e5affaadbb
782,782,32.4707540353827,-12.8638285280431,-0.5,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
783,783,41.75709059023056,-3.577491973195234,-0.4,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
784,784,49.05301105015805,3.718428486732253,-0.3,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
785,785,49.486539241735045,4.151956678309244,-0.2,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
786,786,46.436127719628246,1.1015451562024534,-0.1,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
787,787,45.705708045814674,0.3711254823888737,-1.1102230246251563e-16,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
788,788,47.96957777073963,2.634995207313841,0.0999999999999998,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
789,789,52.63010578265746,7.295523219231655,0.1999999999999998,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
790,790,54.8117503577454,9.477167794319609,0.2999999999999998,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
791,791,53.44483455630368,8.110251992877876,0.3999999999999998,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
792,792,52.2964141097358,6.961831546309998,0.4999999999999998,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
793,793,52.07775304194703,6.743170478521226,0.5999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
794,794,48.92916666833084,3.594584104905047,0.6999999999999997,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
795,795,42.966452490843984,-2.3681300725818164,0.7999999999999998,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
796,796,39.5672248054122,-5.767357758013596,0.8999999999999997,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
797,797,36.14988524170012,-9.18469732172568,0.9999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
798,798,33.294127457477146,-12.040455105948649,1.0999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
799,799,31.53795657818324,-13.79662598524256,1.1999999999999995,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
800,800,31.466554263724483,-13.868028299701312,1.2999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
801,801,31.98322211098764,-13.351360452438154,1.3999999999999997,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
802,802,30.617058855571248,-14.717523707854548,1.4999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
803,803,32.76521065883467,-12.569371904591124,1.5999999999999996,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
804,804,38.29937561263704,-7.035206950788757,1.6999999999999993,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
805,805,48.25821858899014,2.923636025564339,1.7999999999999994,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
806,806,56.76286838943245,11.428285826006656,1.8999999999999997,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
807,807,60.2984683716953,14.963885808269506,2.0,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
808,808,57.88345894798482,12.548876384559026,2.1,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
809,809,52.584246877004496,7.249664313578697,2.1999999999999997,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
810,810,50.33834669388997,5.003764130464171,2.2999999999999994,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
811,811,52.654850452943485,7.320267889517684,2.3999999999999995,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
812,812,57.39278836733904,12.05820580391324,2.499999999999999,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
813,813,61.08784560418476,15.753263040758958,2.599999999999999,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
814,814,64.34003227442331,19.005449710997503,2.6999999999999997,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
815,815,66.19027163480725,20.855689071381445,2.7999999999999994,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
816,816,65.31058926453873,19.976006701112937,2.8999999999999995,ZFM-03324,0,c5f0df31-60ca-42da-900d-7881fbc40c23
