pid,eid,probe,subject,neuron_id,acronym,dist_soma,region,spread,v_above,v_below,upper_lim,lower_lim,type
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1309,VISa6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.1070000000000001,0.8999999798834356,0.5454545332626872,0.04200000000000012,-0.06499999999999997,NS
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1310,VISa6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.050000000000000044,0.0,0.0,0.03000000000000011,-0.019999999999999934,NS
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1311,VISa6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.14400000000000013,0.6000000075437124,0.0,0.11000000000000018,-0.03399999999999995,WS1
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1318,VISa6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.1180000000000001,0.5999999865889543,0.0,0.09300000000000017,-0.02499999999999994,WS1
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1320,VISa6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.08100000000000007,0.44999998994171636,-0.599999986588953,0.05300000000000013,-0.02799999999999994,WS2
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1322,VISa6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.1100000000000001,0.8076922896389774,-0.599999986588953,0.08600000000000016,-0.023999999999999938,WS2
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1334,VISa6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.13900000000000012,0.5575221282454713,0.599999986588953,0.11000000000000018,-0.028999999999999942,WS1
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1342,VISa6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.06300000000000006,0.599999986588955,0.599999986588957,0.04200000000000012,-0.020999999999999935,WS1
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1343,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.14300000000000013,0.45348836195676795,0.8999999798834356,0.09100000000000016,-0.05199999999999996,WS1
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1344,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.07700000000000007,0.599999986588955,0.599999986588957,0.05600000000000013,-0.020999999999999935,WS1
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1357,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.06900000000000006,0.44999998994171636,-0.1499999966472385,0.04900000000000013,-0.019999999999999934,WS2
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1379,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.07700000000000007,-0.4499999899417163,-0.599999986588953,0.05200000000000013,-0.02499999999999994,NS
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1382,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.09700000000000009,0.8999999798834296,0.29999999329447713,0.05200000000000013,-0.04499999999999996,WS1
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1385,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.08600000000000008,0.599999986588955,-0.19999999552965148,0.06000000000000014,-0.02599999999999994,WS2
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1389,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.07800000000000007,0.2999999932944785,0.0,0.05500000000000013,-0.022999999999999937,WS1
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1391,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.05400000000000005,0.599999986588957,-0.599999986588957,0.03400000000000011,-0.019999999999999934,NS
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1413,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.03600000000000003,,,0.0180000000000001,-0.017999999999999933,NS
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1426,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.05800000000000005,-0.599999986588957,-0.599999986588953,0.025000000000000105,-0.032999999999999946,NS
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1457,VISa4,[-0.1  -0.08 -0.06 -0.04 -0.02  0.  ],VISa,0.03300000000000003,,,0.0170000000000001,-0.01599999999999993,NS
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1495,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.1110000000000001,0.0,0.19534883284291527,0.03900000000000012,-0.07199999999999998,WS1
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1496,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.1160000000000001,0.599999986588953,0.599999986588955,0.037000000000000116,-0.07899999999999999,WS1
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1516,VISa5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.07800000000000007,0.19999999552965148,0.8999999798834296,0.024000000000000105,-0.053999999999999965,WS1
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1420,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISp,0.03300000000000003,,,0.0180000000000001,-0.01499999999999993,Und.
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1428,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISp,0.050000000000000044,0.19999999552965192,-0.599999986588957,0.02900000000000011,-0.020999999999999935,WS2
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1432,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],VISp,0.04800000000000004,,-0.19999999552965192,0.0190000000000001,-0.028999999999999942,Und.
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1435,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],VISp,0.08100000000000007,-0.599999986588955,-0.599999986588957,0.05500000000000013,-0.02599999999999994,WS2
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1439,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],VISp,0.06600000000000006,,0.2769230707333637,0.0070000000000000895,-0.05899999999999997,Und.
6b68ff0d-9014-4a81-b2c2-915ddfdba3a3,7d962737-6858-4d85-9420-c83d20e3ff0a,probe00,ZFM-04300,1441,VISp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],VISp,0.041000000000000036,0.14999999664723876,,0.022000000000000103,-0.018999999999999934,Und.
ac9a1b86-f421-4bef-a613-3579684f8720,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,probe01,ZFM-04083,374,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.07200000000000006,0.2999999932944765,-0.2999999932944775,0.04000000000000012,-0.031999999999999945,WS2
ac9a1b86-f421-4bef-a613-3579684f8720,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,probe01,ZFM-04083,376,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.05700000000000005,-0.19999999552965148,0.2999999932944775,0.03100000000000011,-0.02599999999999994,WS1
