,log_likelihood,n_states,region,subject,pid
10,-70033.89836643155,12,Midbrain,ZFM-04083,ad7dbfe0-6a72-49da-a6f6-9a10ab8230cb
11,-69990.26478369185,13,Midbrain,ZFM-04083,ad7dbfe0-6a72-49da-a6f6-9a10ab8230cb
12,-69781.89960401638,14,Midbrain,ZFM-04083,ad7dbfe0-6a72-49da-a6f6-9a10ab8230cb
13,-70324.25223306764,15,Midbrain,ZFM-04083,ad7dbfe0-6a72-49da-a6f6-9a10ab8230cb
14,-69593.82185359523,16,Midbrain,ZFM-04083,ad7dbfe0-6a72-49da-a6f6-9a10ab8230cb
15,-69748.07063638871,17,Midbrain,ZFM-04083,ad7dbfe0-6a72-49da-a6f6-9a10ab8230cb
16,-69705.47680374421,18,Midbrain,ZFM-04083,ad7dbfe0-6a72-49da-a6f6-9a10ab8230cb
17,-69594.4920370953,19,Midbrain,ZFM-04083,ad7dbfe0-6a72-49da-a6f6-9a10ab8230cb
18,-69605.15049938015,20,Midbrain,ZFM-04083,ad7dbfe0-6a72-49da-a6f6-9a10ab8230cb
0,-20770.611916278613,2,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
1,-18523.08578406775,3,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
2,-17958.290749346077,4,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
3,-17648.307730452194,5,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
4,-17226.034264459337,6,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
5,-17015.519454767636,7,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
6,-16875.10739090965,8,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
7,-16736.193190828162,9,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
8,-16721.409213658026,10,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
9,-16604.310966187342,11,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
10,-16589.232436241447,12,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
11,-16472.659313237466,13,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
12,-16388.357015096764,14,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
13,-16360.117568795074,15,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
14,-16299.902076562976,16,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
15,-16331.36480404861,17,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
16,-16164.28674543403,18,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
17,-16180.524028796732,19,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
18,-16140.806669797748,20,Frontal,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
0,-5134.299883555401,2,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
1,-4877.331047612417,3,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
2,-4800.180813542017,4,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
3,-4756.381856232121,5,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
4,-4673.511914661109,6,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
5,-4648.741098662432,7,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
6,-4631.35438357239,8,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
7,-4619.920434108014,9,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
8,-4660.808649516739,10,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
9,-4601.5721852384295,11,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
10,-4602.6302972926815,12,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
11,-4624.613523187877,13,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
12,-4601.432290953507,14,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
13,-4582.801464616002,15,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
14,-4596.170752076835,16,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
15,-4595.50938696572,17,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
16,-4592.936020220334,18,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
17,-4593.967696514204,19,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
18,-4579.9273910364645,20,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
0,-10863.133076829325,2,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
1,-10458.698733303514,3,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
2,-10380.229927727027,4,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
3,-10262.464755460436,5,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
4,-10197.44344472108,6,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
5,-10196.243360660474,7,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
6,-10177.838658333449,8,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
7,-10077.188929953805,9,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
8,-10052.352887296289,10,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
9,-10028.578885351577,11,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
10,-9981.697137447854,12,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
11,-9973.292412393792,13,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
12,-10014.937698266427,14,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
13,-9971.992748186332,15,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
14,-9955.206816203265,16,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
15,-9995.4613600495,17,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
16,-9971.30442239331,18,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
17,-9967.579571898852,19,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
18,-9964.801180950832,20,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
0,-63140.885171058355,2,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
1,-60720.469552800365,3,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
2,-59818.156641694586,4,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
3,-59055.619264926194,5,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
4,-58568.952222912325,6,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
5,-58199.538694705894,7,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
6,-58043.14111971022,8,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
7,-57831.09378060554,9,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
8,-57617.497393887184,10,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
9,-57397.43162112992,11,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
10,-57428.456498262305,12,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
11,-57137.514481950646,13,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
12,-57037.43739249363,14,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
13,-56915.28942973096,15,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
14,-56767.00338413082,16,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
15,-56829.762220309305,17,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
16,-56622.76662966871,18,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
17,-56516.64617163904,19,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
18,-56542.62236677977,20,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
0,-22403.68533899444,2,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
1,-21994.66819107272,3,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
2,-21723.60887826014,4,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
3,-21496.95203292818,5,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
4,-21292.124840442997,6,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
5,-21081.461121449873,7,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
6,-20976.123072392136,8,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
7,-20921.40541430688,9,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
8,-20905.310727639262,10,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
9,-20861.520882254783,11,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
10,-20709.493869286547,12,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
11,-20763.112742869496,13,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
12,-20756.55525097385,14,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
13,-20685.783508255354,15,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
14,-20573.375022856595,16,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
15,-20561.72336591154,17,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
16,-20635.634970169376,18,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
17,-20586.06319577291,19,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
18,-20523.387964726204,20,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
0,-72990.40478269386,2,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
1,-71846.04455303575,3,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
2,-70570.63871476802,4,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
3,-69684.7184137674,5,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
4,-69463.29679626021,6,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
5,-68739.85338190335,7,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
6,-68414.53442126748,8,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
7,-67803.45122467083,9,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
8,-67519.94306404357,10,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
9,-67637.34923706946,11,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
10,-67173.1192690536,12,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
11,-67099.79619447186,13,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
12,-66769.7406599863,14,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
13,-66712.20351165334,15,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
14,-66647.7392270392,16,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
15,-66412.79816708146,17,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
16,-66265.1535203746,18,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
17,-66136.02871976282,19,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
18,-66006.86371731307,20,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
0,-95991.01091624964,2,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
1,-91389.27160977149,3,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
2,-88810.67634277101,4,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
3,-86347.71837267591,5,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
4,-85481.56671926756,6,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
5,-84282.07449336769,7,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
6,-83524.65823495941,8,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
7,-83141.34725571,9,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
8,-82162.9956341501,10,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
9,-81792.4987269752,11,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
10,-81889.6959157089,12,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
11,-81258.10019116574,13,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
12,-81047.55491413866,14,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
13,-81121.44823445767,15,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
14,-80755.32987701237,16,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
15,-80908.69773100807,17,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
16,-80457.54163425608,18,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
17,-80297.1239177821,19,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
18,-80204.15075655506,20,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
0,-28639.033767884277,2,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
1,-28119.444926085638,3,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
2,-27891.033393866812,4,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
3,-27532.663554497132,5,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
4,-27287.67539957492,6,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
5,-27129.8812275196,7,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
6,-26926.802635831573,8,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
7,-26766.11804885907,9,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
8,-26687.55812976944,10,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
9,-26574.980618952566,11,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
10,-26490.628076053225,12,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
11,-26554.342674860847,13,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
12,-26483.53473454832,14,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
13,-26319.379908347768,15,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
14,-26270.867990151146,16,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
15,-26247.956046695464,17,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
16,-26237.055197801357,18,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
17,-26175.324174901732,19,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
18,-26144.649128124795,20,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
0,-15219.274600411409,2,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
1,-15128.477776562395,3,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
2,-15090.179662768716,4,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
3,-15019.399366623584,5,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
4,-15009.10871853967,6,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
5,-14996.824199537923,7,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
6,-14953.939037764787,8,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
7,-14958.85566112574,9,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
8,-14931.450865973558,10,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
9,-14914.374278481293,11,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
10,-14900.663904980976,12,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
11,-14913.560235862518,13,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
12,-14917.354397630139,14,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
13,-14906.50563596616,15,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
14,-14885.935789143392,16,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
15,-14902.878617172419,17,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
16,-14885.377303148958,18,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
17,-14882.357054739068,19,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
18,-14885.785862108803,20,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
0,-21068.16242371973,2,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
1,-20611.46139032474,3,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
2,-20505.654631218742,4,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
3,-20367.854402206736,5,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
4,-20265.13579029327,6,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
5,-20176.23672169018,7,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
6,-20163.19406954166,8,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
7,-20147.32519268512,9,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
8,-20087.90708879937,10,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
9,-20078.437092412263,11,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
10,-20048.79877804106,12,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
11,-20079.976127481536,13,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
12,-20054.831902301183,14,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
13,-20036.237331064996,15,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
14,-20038.780600345723,16,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
15,-19993.8748204153,17,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
16,-20019.707441398135,18,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
17,-19983.39788561975,19,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
18,-19997.482059507605,20,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
0,-40103.672437892674,2,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
1,-39497.87568803123,3,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
2,-38807.90505687219,4,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
3,-38317.37656638931,5,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
4,-38056.61818332104,6,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
5,-37845.79795679578,7,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
6,-37582.375716752824,8,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
7,-37430.3135390838,9,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
8,-37107.71340734837,10,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
9,-36992.02605418757,11,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
10,-36826.962301681204,12,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
11,-36688.93319313426,13,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
12,-36580.19589126097,14,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
13,-36683.276537070284,15,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-36480.06982018119,16,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-36345.32382315235,17,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
16,-36324.46779511123,18,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-36315.30207522539,19,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-36202.58600210016,20,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-52539.774117477464,2,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
1,-51172.57851838135,3,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
2,-50536.22149248237,4,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
3,-50196.79387900946,5,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
4,-49831.11858538833,6,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
5,-49403.71837130644,7,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
6,-49208.893507118686,8,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
7,-49052.734716286126,9,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
8,-48711.389810019224,10,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
9,-48628.191442951524,11,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
10,-48758.76475179499,12,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
11,-48207.491529294944,13,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
12,-48143.46858571171,14,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
13,-48135.108925097666,15,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-47851.719199140854,16,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-48249.27862213769,17,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
16,-47857.01139661113,18,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-47797.599910983634,19,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-47749.46404274857,20,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-25081.36860771291,2,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
1,-23934.007848607867,3,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
2,-23392.087991926623,4,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
3,-23000.687850718896,5,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
4,-22564.648420653335,6,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
5,-22451.72724897119,7,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
6,-22355.99016845636,8,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
7,-22246.032778743334,9,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
8,-22197.435752738696,10,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
9,-22047.959389816253,11,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
10,-22015.636220631088,12,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
11,-21902.533139184463,13,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
12,-21859.51826948842,14,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
13,-21820.786451664357,15,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-21821.802053406736,16,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-21744.521056527472,17,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
