state,r,p,subject,date,region,file_name
4,0.000991159767967021,0.9750270764880019,ZFM-04083,2022-07-20,M2,ZFM-04083_2022-07-20_M2.pickle
5,-0.029117979781322176,0.3576591185341842,ZFM-04083,2022-07-20,M2,ZFM-04083_2022-07-20_M2.pickle
6,-0.012065072027552253,0.7031529707155344,ZFM-04083,2022-07-20,M2,ZFM-04083_2022-07-20_M2.pickle
0,0.3133478323586659,5.395904637789384e-24,ZFM-04083,2022-07-21,AI,ZFM-04083_2022-07-21_AI.pickle
1,0.2143968670431443,9.313242405426829e-12,ZFM-04083,2022-07-21,AI,ZFM-04083_2022-07-21_AI.pickle
2,-0.021246301318124206,0.5043059058224901,ZFM-04083,2022-07-21,AI,ZFM-04083_2022-07-21_AI.pickle
3,-0.2853016924943741,5.36388687223655e-20,ZFM-04083,2022-07-21,AI,ZFM-04083_2022-07-21_AI.pickle
4,-0.2738342265192661,1.7344569176903478e-18,ZFM-04083,2022-07-21,AI,ZFM-04083_2022-07-21_AI.pickle
5,-0.19669260462971325,4.318906549345728e-10,ZFM-04083,2022-07-21,AI,ZFM-04083_2022-07-21_AI.pickle
6,0.19582934365070737,5.161834618804614e-10,ZFM-04083,2022-07-21,AI,ZFM-04083_2022-07-21_AI.pickle
0,-0.2970952775920033,1.265017389588609e-21,ZFM-04083,2022-07-21,M2,ZFM-04083_2022-07-21_M2.pickle
1,-0.3022071083945084,2.359111601402627e-22,ZFM-04083,2022-07-21,M2,ZFM-04083_2022-07-21_M2.pickle
2,0.22812077126989136,3.7420179171937755e-13,ZFM-04083,2022-07-21,M2,ZFM-04083_2022-07-21_M2.pickle
3,-0.14351735213038735,5.802771279837843e-06,ZFM-04083,2022-07-21,M2,ZFM-04083_2022-07-21_M2.pickle
4,-0.12401222604821054,9.148391881346962e-05,ZFM-04083,2022-07-21,M2,ZFM-04083_2022-07-21_M2.pickle
5,-0.24610331181349485,4.0042848244290544e-15,ZFM-04083,2022-07-21,M2,ZFM-04083_2022-07-21_M2.pickle
6,0.30902754647238306,2.3806584297244444e-23,ZFM-04083,2022-07-21,M2,ZFM-04083_2022-07-21_M2.pickle
0,0.11005622444831067,0.0005223874707462263,ZFM-04083,2022-07-21,PAG,ZFM-04083_2022-07-21_PAG.pickle
1,-0.06634141577732006,0.03688394813583002,ZFM-04083,2022-07-21,PAG,ZFM-04083_2022-07-21_PAG.pickle
2,0.06293274675895465,0.04774922139450368,ZFM-04083,2022-07-21,PAG,ZFM-04083_2022-07-21_PAG.pickle
3,0.0489241319700456,0.12396590562653816,ZFM-04083,2022-07-21,PAG,ZFM-04083_2022-07-21_PAG.pickle
4,-0.02410322011102672,0.44872518341592765,ZFM-04083,2022-07-21,PAG,ZFM-04083_2022-07-21_PAG.pickle
5,-0.10982891050025283,0.0005365808081314414,ZFM-04083,2022-07-21,PAG,ZFM-04083_2022-07-21_PAG.pickle
6,-0.015292926265478424,0.6308001820172758,ZFM-04083,2022-07-21,PAG,ZFM-04083_2022-07-21_PAG.pickle
0,0.17831339259762174,1.6162745933563704e-08,ZFM-04083,2022-07-21,Pir.,ZFM-04083_2022-07-21_Pir..pickle
1,-0.020154695003679033,0.5264621181804191,ZFM-04083,2022-07-21,Pir.,ZFM-04083_2022-07-21_Pir..pickle
2,-0.2177927812691254,4.2878686707229734e-12,ZFM-04083,2022-07-21,Pir.,ZFM-04083_2022-07-21_Pir..pickle
3,-0.18264950906129168,7.104676794379833e-09,ZFM-04083,2022-07-21,Pir.,ZFM-04083_2022-07-21_Pir..pickle
4,-0.012538096970214376,0.6935669375317647,ZFM-04083,2022-07-21,Pir.,ZFM-04083_2022-07-21_Pir..pickle
5,0.11092185049947846,0.0004714753539978235,ZFM-04083,2022-07-21,Pir.,ZFM-04083_2022-07-21_Pir..pickle
6,0.028877218340894826,0.3640674734292784,ZFM-04083,2022-07-21,Pir.,ZFM-04083_2022-07-21_Pir..pickle
0,-0.04518539219252155,0.1554171792789986,ZFM-04083,2022-07-21,RSP,ZFM-04083_2022-07-21_RSP.pickle
1,-0.012130935701248562,0.7030379362542784,ZFM-04083,2022-07-21,RSP,ZFM-04083_2022-07-21_RSP.pickle
2,-0.06678264703276905,0.03564464839920118,ZFM-04083,2022-07-21,RSP,ZFM-04083_2022-07-21_RSP.pickle
3,0.12060488912691132,0.00014246868542904502,ZFM-04083,2022-07-21,RSP,ZFM-04083_2022-07-21_RSP.pickle
4,-0.10706875191625527,0.0007400705855602725,ZFM-04083,2022-07-21,RSP,ZFM-04083_2022-07-21_RSP.pickle
5,-0.06494473919400566,0.041051050458856556,ZFM-04083,2022-07-21,RSP,ZFM-04083_2022-07-21_RSP.pickle
6,0.12417986034673627,8.948537733891994e-05,ZFM-04083,2022-07-21,RSP,ZFM-04083_2022-07-21_RSP.pickle
0,0.25989106333326834,9.557661744221092e-17,ZFM-04083,2022-07-21,SC,ZFM-04083_2022-07-21_SC.pickle
1,-0.12283640214713228,0.0001067312565688786,ZFM-04083,2022-07-21,SC,ZFM-04083_2022-07-21_SC.pickle
2,0.28431275268922956,7.285760188970155e-20,ZFM-04083,2022-07-21,SC,ZFM-04083_2022-07-21_SC.pickle
3,0.042944981135254155,0.17696848520133415,ZFM-04083,2022-07-21,SC,ZFM-04083_2022-07-21_SC.pickle
4,-0.054089268767633154,0.08894781218614298,ZFM-04083,2022-07-21,SC,ZFM-04083_2022-07-21_SC.pickle
5,-0.22759081447912635,4.253344847343669e-13,ZFM-04083,2022-07-21,SC,ZFM-04083_2022-07-21_SC.pickle
6,-0.09356593016793231,0.0032115307796564234,ZFM-04083,2022-07-21,SC,ZFM-04083_2022-07-21_SC.pickle
0,-0.12058185554152052,0.0001322027351241259,ZFM-04122,2022-05-10,Amyg.,ZFM-04122_2022-05-10_Amyg..pickle
1,0.10064975406364113,0.001437867271403774,ZFM-04122,2022-05-10,Amyg.,ZFM-04122_2022-05-10_Amyg..pickle
2,0.023420367895543266,0.4594260750499744,ZFM-04122,2022-05-10,Amyg.,ZFM-04122_2022-05-10_Amyg..pickle
3,-0.11675278874448279,0.00021552269757433039,ZFM-04122,2022-05-10,Amyg.,ZFM-04122_2022-05-10_Amyg..pickle
4,-0.007037907149449279,0.8240939272391729,ZFM-04122,2022-05-10,Amyg.,ZFM-04122_2022-05-10_Amyg..pickle
5,-0.0462820885738927,0.1435983895125925,ZFM-04122,2022-05-10,Amyg.,ZFM-04122_2022-05-10_Amyg..pickle
6,0.07695691030686559,0.014926478662044615,ZFM-04122,2022-05-10,Amyg.,ZFM-04122_2022-05-10_Amyg..pickle
0,0.08181315739563397,0.009646121557249287,ZFM-04122,2022-05-10,HPC,ZFM-04122_2022-05-10_HPC.pickle
1,0.05746367461992844,0.0693106874185711,ZFM-04122,2022-05-10,HPC,ZFM-04122_2022-05-10_HPC.pickle
2,-0.024173221346001143,0.4451176462317148,ZFM-04122,2022-05-10,HPC,ZFM-04122_2022-05-10_HPC.pickle
3,-0.09576273501438806,0.0024336987526057054,ZFM-04122,2022-05-10,HPC,ZFM-04122_2022-05-10_HPC.pickle
4,-0.08420992330214454,0.00771361972559468,ZFM-04122,2022-05-10,HPC,ZFM-04122_2022-05-10_HPC.pickle
5,0.005439943971424773,0.8635851364220056,ZFM-04122,2022-05-10,HPC,ZFM-04122_2022-05-10_HPC.pickle
6,0.07586561460102054,0.016415704140891288,ZFM-04122,2022-05-10,HPC,ZFM-04122_2022-05-10_HPC.pickle
0,0.07056865852510265,0.028539481435109787,ZFM-04122,2022-05-12,PAG,ZFM-04122_2022-05-12_PAG.pickle
1,0.07016713845690885,0.029458225697124626,ZFM-04122,2022-05-12,PAG,ZFM-04122_2022-05-12_PAG.pickle
2,-0.05787741686242454,0.07261574828328342,ZFM-04122,2022-05-12,PAG,ZFM-04122_2022-05-12_PAG.pickle
3,-0.07064825161509376,0.028360315605921543,ZFM-04122,2022-05-12,PAG,ZFM-04122_2022-05-12_PAG.pickle
4,0.06939596065078511,0.031294200617322764,ZFM-04122,2022-05-12,PAG,ZFM-04122_2022-05-12_PAG.pickle
5,0.07056277378772233,0.02855276667032605,ZFM-04122,2022-05-12,PAG,ZFM-04122_2022-05-12_PAG.pickle
6,-0.05945539263203327,0.06514388469992165,ZFM-04122,2022-05-12,PAG,ZFM-04122_2022-05-12_PAG.pickle
0,-0.29197076459959803,2.222937380038326e-20,ZFM-04122,2022-05-12,SC,ZFM-04122_2022-05-12_SC.pickle
1,-0.08141545225278872,0.011490424296474035,ZFM-04122,2022-05-12,SC,ZFM-04122_2022-05-12_SC.pickle
2,0.1830033334772144,1.0652450710579574e-08,ZFM-04122,2022-05-12,SC,ZFM-04122_2022-05-12_SC.pickle
3,0.12093117456197729,0.00016875920205007637,ZFM-04122,2022-05-12,SC,ZFM-04122_2022-05-12_SC.pickle
4,0.1020989088742633,0.0015111346867772357,ZFM-04122,2022-05-12,SC,ZFM-04122_2022-05-12_SC.pickle
5,0.2389186893441745,5.75110047371426e-14,ZFM-04122,2022-05-12,SC,ZFM-04122_2022-05-12_SC.pickle
6,-0.05687968238567876,0.07769159099159588,ZFM-04122,2022-05-12,SC,ZFM-04122_2022-05-12_SC.pickle
0,0.03633495637415799,0.2509874778617696,ZFM-04122,2022-05-13,Pir.,ZFM-04122_2022-05-13_Pir..pickle
1,-0.08899248027453333,0.004858649278634986,ZFM-04122,2022-05-13,Pir.,ZFM-04122_2022-05-13_Pir..pickle
2,0.06035738453232546,0.056388552443843463,ZFM-04122,2022-05-13,Pir.,ZFM-04122_2022-05-13_Pir..pickle
3,-0.015273045777655895,0.6295216910438808,ZFM-04122,2022-05-13,Pir.,ZFM-04122_2022-05-13_Pir..pickle
4,0.0720457952192238,0.022702763103845666,ZFM-04122,2022-05-13,Pir.,ZFM-04122_2022-05-13_Pir..pickle
5,-0.07683446295789349,0.01508743470978325,ZFM-04122,2022-05-13,Pir.,ZFM-04122_2022-05-13_Pir..pickle
6,0.04773921403607934,0.1313962914473756,ZFM-04122,2022-05-13,Pir.,ZFM-04122_2022-05-13_Pir..pickle
0,0.1397299642517673,9.21164937844706e-06,ZFM-04122,2022-05-13,Str.,ZFM-04122_2022-05-13_Str..pickle
1,-0.07131601332511492,0.024116902266405345,ZFM-04122,2022-05-13,Str.,ZFM-04122_2022-05-13_Str..pickle
2,0.02987851915192242,0.34523571035448025,ZFM-04122,2022-05-13,Str.,ZFM-04122_2022-05-13_Str..pickle
3,-0.03541262899588307,0.26322719637600994,ZFM-04122,2022-05-13,Str.,ZFM-04122_2022-05-13_Str..pickle
4,0.025463849603158867,0.42118856115472936,ZFM-04122,2022-05-13,Str.,ZFM-04122_2022-05-13_Str..pickle
5,-0.014761834658005586,0.6410353074503902,ZFM-04122,2022-05-13,Str.,ZFM-04122_2022-05-13_Str..pickle
6,-0.08529377473367723,0.006959588334377034,ZFM-04122,2022-05-13,Str.,ZFM-04122_2022-05-13_Str..pickle
0,0.002101135619564711,0.9470906476523998,ZFM-04811,2022-11-07,Str.,ZFM-04811_2022-11-07_Str..pickle
1,0.026498367667423414,0.40256395932488076,ZFM-04811,2022-11-07,Str.,ZFM-04811_2022-11-07_Str..pickle
2,0.08881098820308221,0.004946572835985903,ZFM-04811,2022-11-07,Str.,ZFM-04811_2022-11-07_Str..pickle
3,-0.01034290453099553,0.743916719652655,ZFM-04811,2022-11-07,Str.,ZFM-04811_2022-11-07_Str..pickle
4,-0.084456867749589,0.007535666239139418,ZFM-04811,2022-11-07,Str.,ZFM-04811_2022-11-07_Str..pickle
5,-0.16264805657501036,2.3231860576908e-07,ZFM-04811,2022-11-07,Str.,ZFM-04811_2022-11-07_Str..pickle
6,0.12447585593692644,7.923316652121308e-05,ZFM-04811,2022-11-07,Str.,ZFM-04811_2022-11-07_Str..pickle
0,0.08610122143110635,0.008540652292628646,ZFM-04811,2022-11-08,HPC,ZFM-04811_2022-11-08_HPC.pickle
1,-0.1568975737652497,1.4846776801619915e-06,ZFM-04811,2022-11-08,HPC,ZFM-04811_2022-11-08_HPC.pickle
2,0.1393667170500732,1.9562626030725987e-05,ZFM-04811,2022-11-08,HPC,ZFM-04811_2022-11-08_HPC.pickle
3,-0.0018802615364105896,0.954286378424888,ZFM-04811,2022-11-08,HPC,ZFM-04811_2022-11-08_HPC.pickle
4,0.0645395693776845,0.04887079589431387,ZFM-04811,2022-11-08,HPC,ZFM-04811_2022-11-08_HPC.pickle
5,0.008553255844329593,0.7942668669026784,ZFM-04811,2022-11-08,HPC,ZFM-04811_2022-11-08_HPC.pickle
6,0.0865405509034172,0.008208205426441859,ZFM-04811,2022-11-08,HPC,ZFM-04811_2022-11-08_HPC.pickle
0,0.0975624510756535,0.0028677391818657774,ZFM-04811,2022-11-08,RSP,ZFM-04811_2022-11-08_RSP.pickle
1,0.05033797293677335,0.12462108676296545,ZFM-04811,2022-11-08,RSP,ZFM-04811_2022-11-08_RSP.pickle
2,-0.010045543157407522,0.7593965814486296,ZFM-04811,2022-11-08,RSP,ZFM-04811_2022-11-08_RSP.pickle
3,-0.08979070600750279,0.006087049646421598,ZFM-04811,2022-11-08,RSP,ZFM-04811_2022-11-08_RSP.pickle
4,-0.062428317407000035,0.05675997502094075,ZFM-04811,2022-11-08,RSP,ZFM-04811_2022-11-08_RSP.pickle
5,-0.050749421686502996,0.1215666692493654,ZFM-04811,2022-11-08,RSP,ZFM-04811_2022-11-08_RSP.pickle
6,-0.041856606554015456,0.20171829379141856,ZFM-04811,2022-11-08,RSP,ZFM-04811_2022-11-08_RSP.pickle
0,0.06472411070662343,0.04822718504260029,ZFM-04811,2022-11-08,SC,ZFM-04811_2022-11-08_SC.pickle
1,0.0462441788988802,0.15835268637165412,ZFM-04811,2022-11-08,SC,ZFM-04811_2022-11-08_SC.pickle
2,-0.07139686705010424,0.029293913666226516,ZFM-04811,2022-11-08,SC,ZFM-04811_2022-11-08_SC.pickle
3,0.05134832845376354,0.11722549029987854,ZFM-04811,2022-11-08,SC,ZFM-04811_2022-11-08_SC.pickle
4,-0.057701156695417734,0.07829886929898447,ZFM-04811,2022-11-08,SC,ZFM-04811_2022-11-08_SC.pickle
5,-0.007564223728723292,0.8176107138256656,ZFM-04811,2022-11-08,SC,ZFM-04811_2022-11-08_SC.pickle
6,-0.041652131552592564,0.2039317767898403,ZFM-04811,2022-11-08,SC,ZFM-04811_2022-11-08_SC.pickle
0,0.020667213086457345,0.5285878175705732,ZFM-04811,2022-11-08,VIS,ZFM-04811_2022-11-08_VIS.pickle
1,-0.010948893913786657,0.7385179189961107,ZFM-04811,2022-11-08,VIS,ZFM-04811_2022-11-08_VIS.pickle
2,-0.033783313456593,0.30288338489318756,ZFM-04811,2022-11-08,VIS,ZFM-04811_2022-11-08_VIS.pickle
3,0.11197303532433257,0.0006157604677699611,ZFM-04811,2022-11-08,VIS,ZFM-04811_2022-11-08_VIS.pickle
4,-0.042292166666913454,0.19706167957410994,ZFM-04811,2022-11-08,VIS,ZFM-04811_2022-11-08_VIS.pickle
5,0.002994558540044314,0.927256267173925,ZFM-04811,2022-11-08,VIS,ZFM-04811_2022-11-08_VIS.pickle
6,-0.024414671237844725,0.45659928809027855,ZFM-04811,2022-11-08,VIS,ZFM-04811_2022-11-08_VIS.pickle
0,0.02538647736656206,0.4268184018068856,ZFM-04811,2022-11-09,M2,ZFM-04811_2022-11-09_M2.pickle
1,-0.03659587440192734,0.25190951428117575,ZFM-04811,2022-11-09,M2,ZFM-04811_2022-11-09_M2.pickle
2,0.030277109925436564,0.3432317939043419,ZFM-04811,2022-11-09,M2,ZFM-04811_2022-11-09_M2.pickle
3,-0.01923828274149196,0.5470705525555977,ZFM-04811,2022-11-09,M2,ZFM-04811_2022-11-09_M2.pickle
4,-0.05466251321905746,0.08688727361845733,ZFM-04811,2022-11-09,M2,ZFM-04811_2022-11-09_M2.pickle
5,0.018971288895578153,0.5526477377934259,ZFM-04811,2022-11-09,M2,ZFM-04811_2022-11-09_M2.pickle
6,0.0430755537931371,0.1774139945004182,ZFM-04811,2022-11-09,M2,ZFM-04811_2022-11-09_M2.pickle
0,0.03000223055109671,0.3476330818919616,ZFM-04811,2022-11-09,OFC,ZFM-04811_2022-11-09_OFC.pickle
1,0.026195707518521502,0.41222357566295476,ZFM-04811,2022-11-09,OFC,ZFM-04811_2022-11-09_OFC.pickle
2,0.046747704739835014,0.14323173968543818,ZFM-04811,2022-11-09,OFC,ZFM-04811_2022-11-09_OFC.pickle
3,-0.007985346428355113,0.8026483607058588,ZFM-04811,2022-11-09,OFC,ZFM-04811_2022-11-09_OFC.pickle
4,0.025016472126098914,0.43359056138550495,ZFM-04811,2022-11-09,OFC,ZFM-04811_2022-11-09_OFC.pickle
5,-0.06445865282533339,0.043439356628740156,ZFM-04811,2022-11-09,OFC,ZFM-04811_2022-11-09_OFC.pickle
6,-0.018255702645257495,0.5677314197299913,ZFM-04811,2022-11-09,OFC,ZFM-04811_2022-11-09_OFC.pickle
0,0.005881385225403002,0.8539576702672027,ZFM-04811,2022-11-09,Pir.,ZFM-04811_2022-11-09_Pir..pickle
1,0.01137263908598239,0.721885036565033,ZFM-04811,2022-11-09,Pir.,ZFM-04811_2022-11-09_Pir..pickle
2,0.004566322989353776,0.8863590464000044,ZFM-04811,2022-11-09,Pir.,ZFM-04811_2022-11-09_Pir..pickle
3,-0.03314885266980625,0.2993893774891656,ZFM-04811,2022-11-09,Pir.,ZFM-04811_2022-11-09_Pir..pickle
4,0.005332908636759975,0.8674447587174801,ZFM-04811,2022-11-09,Pir.,ZFM-04811_2022-11-09_Pir..pickle
5,0.005178552219646665,0.8712475306039065,ZFM-04811,2022-11-09,Pir.,ZFM-04811_2022-11-09_Pir..pickle
6,0.0027799569123380585,0.9306680248871567,ZFM-04811,2022-11-09,Pir.,ZFM-04811_2022-11-09_Pir..pickle
0,-0.041784000608030274,0.19077705035843698,ZFM-04811,2022-11-09,RSP,ZFM-04811_2022-11-09_RSP.pickle
1,-0.049520393152277194,0.12095211418838385,ZFM-04811,2022-11-09,RSP,ZFM-04811_2022-11-09_RSP.pickle
2,0.02419956542368567,0.44875999473571154,ZFM-04811,2022-11-09,RSP,ZFM-04811_2022-11-09_RSP.pickle
3,0.0023244816472282707,0.9420055983446832,ZFM-04811,2022-11-09,RSP,ZFM-04811_2022-11-09_RSP.pickle
4,0.039296399886996104,0.21857230154067694,ZFM-04811,2022-11-09,RSP,ZFM-04811_2022-11-09_RSP.pickle
5,-0.013967508988888044,0.6619938740001939,ZFM-04811,2022-11-09,RSP,ZFM-04811_2022-11-09_RSP.pickle
6,-0.0077111038904873015,0.8092933551453678,ZFM-04811,2022-11-09,RSP,ZFM-04811_2022-11-09_RSP.pickle
0,0.1146159235044475,0.00028132522934173416,ZFM-05170,2022-12-06,M2,ZFM-05170_2022-12-06_M2.pickle
1,0.004926983055649269,0.8763396847762001,ZFM-05170,2022-12-06,M2,ZFM-05170_2022-12-06_M2.pickle
2,0.059059364476316455,0.06191346324858984,ZFM-05170,2022-12-06,M2,ZFM-05170_2022-12-06_M2.pickle
3,-0.032858700749737464,0.2992402317784319,ZFM-05170,2022-12-06,M2,ZFM-05170_2022-12-06_M2.pickle
4,-0.11834639162094046,0.00017616600901027268,ZFM-05170,2022-12-06,M2,ZFM-05170_2022-12-06_M2.pickle
5,-0.022091996188835165,0.4852887328043698,ZFM-05170,2022-12-06,M2,ZFM-05170_2022-12-06_M2.pickle
6,-0.02183246528625111,0.4904320115885617,ZFM-05170,2022-12-06,M2,ZFM-05170_2022-12-06_M2.pickle
0,-0.025088978840938757,0.42806008755190605,ZFM-05170,2022-12-06,mPFC,ZFM-05170_2022-12-06_mPFC.pickle
1,0.09765060459590232,0.0019913982548470286,ZFM-05170,2022-12-06,mPFC,ZFM-05170_2022-12-06_mPFC.pickle
2,0.07251852707616276,0.021825615221139995,ZFM-05170,2022-12-06,mPFC,ZFM-05170_2022-12-06_mPFC.pickle
3,-0.02733433798501847,0.3878802642299396,ZFM-05170,2022-12-06,mPFC,ZFM-05170_2022-12-06_mPFC.pickle
4,-0.021866488811338743,0.48975608453120706,ZFM-05170,2022-12-06,mPFC,ZFM-05170_2022-12-06_mPFC.pickle
5,-0.11856712904225011,0.0001712798492394862,ZFM-05170,2022-12-06,mPFC,ZFM-05170_2022-12-06_mPFC.pickle
6,0.08240573326547444,0.009131962717398032,ZFM-05170,2022-12-06,mPFC,ZFM-05170_2022-12-06_mPFC.pickle
0,-0.008294354693267385,0.7933468997640369,ZFM-05170,2022-12-06,OLF,ZFM-05170_2022-12-06_OLF.pickle
1,0.052305420662509636,0.0983093835042928,ZFM-05170,2022-12-06,OLF,ZFM-05170_2022-12-06_OLF.pickle
2,0.026337126876468383,0.40543393568770497,ZFM-05170,2022-12-06,OLF,ZFM-05170_2022-12-06_OLF.pickle
3,-0.0023155717244698684,0.9417000257661666,ZFM-05170,2022-12-06,OLF,ZFM-05170_2022-12-06_OLF.pickle
4,-0.04950593490563053,0.11769633055833686,ZFM-05170,2022-12-06,OLF,ZFM-05170_2022-12-06_OLF.pickle
5,0.047292752796133576,0.13504656624699635,ZFM-05170,2022-12-06,OLF,ZFM-05170_2022-12-06_OLF.pickle
6,-0.021025272229714075,0.5066139440230679,ZFM-05170,2022-12-06,OLF,ZFM-05170_2022-12-06_OLF.pickle
0,0.06530957593426112,0.04553370592226759,ZFM-05170,2022-12-07,HPC,ZFM-05170_2022-12-07_HPC.pickle
1,-0.020412314299571858,0.5323682008623566,ZFM-05170,2022-12-07,HPC,ZFM-05170_2022-12-07_HPC.pickle
2,0.05924275071705913,0.06974107490820736,ZFM-05170,2022-12-07,HPC,ZFM-05170_2022-12-07_HPC.pickle
3,0.07928122905246875,0.01515242829729582,ZFM-05170,2022-12-07,HPC,ZFM-05170_2022-12-07_HPC.pickle
4,0.015554551810163478,0.6342314940703428,ZFM-05170,2022-12-07,HPC,ZFM-05170_2022-12-07_HPC.pickle
5,-0.13717784737169722,2.4905053798929924e-05,ZFM-05170,2022-12-07,HPC,ZFM-05170_2022-12-07_HPC.pickle
6,-0.01205199275401302,0.7123998072308886,ZFM-05170,2022-12-07,HPC,ZFM-05170_2022-12-07_HPC.pickle
0,-0.012257896070031662,0.7077099676248977,ZFM-05170,2022-12-07,M2,ZFM-05170_2022-12-07_M2.pickle
1,0.025165072384728,0.44140698671041695,ZFM-05170,2022-12-07,M2,ZFM-05170_2022-12-07_M2.pickle
2,0.004419694745897115,0.8924686045476418,ZFM-05170,2022-12-07,M2,ZFM-05170_2022-12-07_M2.pickle
3,0.036081622683301326,0.2696148019864674,ZFM-05170,2022-12-07,M2,ZFM-05170_2022-12-07_M2.pickle
4,0.0644157277512254,0.04857940860787988,ZFM-05170,2022-12-07,M2,ZFM-05170_2022-12-07_M2.pickle
5,0.00920008225610617,0.7784042466594625,ZFM-05170,2022-12-07,M2,ZFM-05170_2022-12-07_M2.pickle
6,-0.1202865734245985,0.000222066225823706,ZFM-05170,2022-12-07,M2,ZFM-05170_2022-12-07_M2.pickle
0,0.032959177622760745,0.3132808967674266,ZFM-05170,2022-12-07,OFC,ZFM-05170_2022-12-07_OFC.pickle
1,-0.039306156361397886,0.22909987406800075,ZFM-05170,2022-12-07,OFC,ZFM-05170_2022-12-07_OFC.pickle
2,0.04935860691144825,0.1308902630112565,ZFM-05170,2022-12-07,OFC,ZFM-05170_2022-12-07_OFC.pickle
3,0.0781693972634271,0.016640782128029295,ZFM-05170,2022-12-07,OFC,ZFM-05170_2022-12-07_OFC.pickle
4,-0.063186310346597,0.05304597456583664,ZFM-05170,2022-12-07,OFC,ZFM-05170_2022-12-07_OFC.pickle
5,0.02089731234403337,0.5226707922869387,ZFM-05170,2022-12-07,OFC,ZFM-05170_2022-12-07_OFC.pickle
6,-0.024012934112554046,0.4626049228510748,ZFM-05170,2022-12-07,OFC,ZFM-05170_2022-12-07_OFC.pickle
0,-0.0015966891035138092,0.9610497702777705,ZFM-05170,2022-12-07,Pir.,ZFM-05170_2022-12-07_Pir..pickle
1,-0.03524133980590686,0.2809335064255443,ZFM-05170,2022-12-07,Pir.,ZFM-05170_2022-12-07_Pir..pickle
2,-0.03328224414716089,0.3085586683035471,ZFM-05170,2022-12-07,Pir.,ZFM-05170_2022-12-07_Pir..pickle
3,0.01918262482052182,0.5573563543008507,ZFM-05170,2022-12-07,Pir.,ZFM-05170_2022-12-07_Pir..pickle
4,-0.01664124292557171,0.6107358111967629,ZFM-05170,2022-12-07,Pir.,ZFM-05170_2022-12-07_Pir..pickle
5,-0.04958015663151144,0.12916842694020902,ZFM-05170,2022-12-07,Pir.,ZFM-05170_2022-12-07_Pir..pickle
6,0.04009005458391399,0.21994084497321228,ZFM-05170,2022-12-07,Pir.,ZFM-05170_2022-12-07_Pir..pickle
0,-0.0240173114738958,0.46252332633169424,ZFM-05170,2022-12-07,Thal.,ZFM-05170_2022-12-07_Thal..pickle
1,0.02058515233714613,0.5289019466789017,ZFM-05170,2022-12-07,Thal.,ZFM-05170_2022-12-07_Thal..pickle
2,-0.013693069411941422,0.675336631321569,ZFM-05170,2022-12-07,Thal.,ZFM-05170_2022-12-07_Thal..pickle
3,-0.037741335527104194,0.24818630566531186,ZFM-05170,2022-12-07,Thal.,ZFM-05170_2022-12-07_Thal..pickle
4,0.08429104288463822,0.009802517300782755,ZFM-05170,2022-12-07,Thal.,ZFM-05170_2022-12-07_Thal..pickle
5,-0.03241110721155496,0.3214000535183027,ZFM-05170,2022-12-07,Thal.,ZFM-05170_2022-12-07_Thal..pickle
6,-0.007663535036287543,0.8146745239743052,ZFM-05170,2022-12-07,Thal.,ZFM-05170_2022-12-07_Thal..pickle
0,-0.17034895909430914,3.435420048580996e-07,ZFM-05170,2022-12-08,PAG,ZFM-05170_2022-12-08_PAG.pickle
1,-0.01142175493262004,0.7343716570616675,ZFM-05170,2022-12-08,PAG,ZFM-05170_2022-12-08_PAG.pickle
2,0.06465091245507756,0.05453155177864952,ZFM-05170,2022-12-08,PAG,ZFM-05170_2022-12-08_PAG.pickle
3,-0.035455568584675114,0.29206313755992136,ZFM-05170,2022-12-08,PAG,ZFM-05170_2022-12-08_PAG.pickle
4,0.2090314856647405,3.4038352503978326e-10,ZFM-05170,2022-12-08,PAG,ZFM-05170_2022-12-08_PAG.pickle
5,-0.06497917953043911,0.05331351910812947,ZFM-05170,2022-12-08,PAG,ZFM-05170_2022-12-08_PAG.pickle
6,-0.014246011560043638,0.6721301063289248,ZFM-05170,2022-12-08,PAG,ZFM-05170_2022-12-08_PAG.pickle
