,time,r,dist,perc,region1,region2,opto,region_pair,subject,date,probe
18,2.7000000000000015,-0.19633836312465053,5.196152422706632,0.4375,Sensory cortex,Thalamus,1,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
19,2.9000000000000012,-0.19518001458970663,5.0990195135927845,0.4583333333333333,Sensory cortex,Thalamus,1,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
20,3.100000000000002,-0.21429023217429463,4.795831523312719,0.5208333333333334,Sensory cortex,Thalamus,1,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
21,3.300000000000001,-0.1132277034144596,4.58257569495584,0.5625,Sensory cortex,Thalamus,1,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
22,3.5000000000000013,0.06890818588289357,4.358898943540674,0.6041666666666666,Sensory cortex,Thalamus,1,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
23,3.7000000000000015,0.03504998186163909,4.358898943540674,0.6041666666666666,Sensory cortex,Thalamus,1,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
24,3.9000000000000017,0.04916155087555884,4.358898943540674,0.6041666666666666,Sensory cortex,Thalamus,1,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
0,-0.9,-0.28678399412892186,5.477225575051661,0.375,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
1,-0.7,-0.09166984970282116,5.0990195135927845,0.4583333333333333,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
2,-0.4999999999999999,-0.09166984970282116,5.0990195135927845,0.4583333333333333,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
3,-0.2999999999999998,-0.029565619799454095,4.898979485566356,0.5,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
4,-0.09999999999999976,-0.03832908968626753,4.898979485566356,0.5,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
5,0.10000000000000042,-0.0890870806374748,5.0,0.4791666666666667,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
6,0.3000000000000004,-0.10795837927188259,5.0990195135927845,0.4583333333333333,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
7,0.5000000000000003,-0.29565619799454135,5.477225575051661,0.375,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
8,0.7000000000000005,-0.18156825980064067,5.0,0.4791666666666667,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
9,0.9000000000000007,-0.255269546643105,5.0990195135927845,0.4583333333333333,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
10,1.100000000000001,-0.21875,5.0990195135927845,0.4583333333333333,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
11,1.3000000000000007,-0.09184363156440592,4.795831523312719,0.5208333333333334,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
12,1.5000000000000009,0.03963922600070424,4.69041575982343,0.5416666666666666,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
13,1.700000000000001,-0.08838834764831846,5.0990195135927845,0.4583333333333333,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
14,1.9000000000000008,-0.011275884962655303,5.0,0.4791666666666667,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
15,2.100000000000001,-0.1179535649239177,5.196152422706632,0.4375,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
16,2.300000000000001,-0.13483997249264845,5.196152422706632,0.4375,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
17,2.5000000000000013,-0.04828045495852676,4.898979485566356,0.5,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
18,2.7000000000000015,-0.081199794294115,4.795831523312719,0.5208333333333334,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
19,2.9000000000000012,0.01948093019766313,4.358898943540674,0.6041666666666666,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
20,3.100000000000002,-0.24845199749997665,5.0990195135927845,0.4583333333333333,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
21,3.300000000000001,-0.05076846963006419,4.795831523312719,0.5208333333333334,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
22,3.5000000000000013,0.024124717989360403,4.69041575982343,0.5416666666666666,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
23,3.7000000000000015,0.06461093603275272,4.47213595499958,0.5833333333333334,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
24,3.9000000000000017,0.030303030303030304,4.47213595499958,0.5833333333333334,Sensory cortex,Thalamus,0,Sensory cortex-Thalamus,ZFM-05492,2023-02-08,probe00
0,-0.9,0.3197473291631332,3.872983346207417,0.6875,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
1,-0.7,0.4239690287269882,3.605551275463989,0.7291666666666666,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
2,-0.4999999999999999,0.4653443264241854,3.4641016151377544,0.75,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
3,-0.2999999999999998,0.34783279649996723,3.7416573867739413,0.7083333333333334,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
4,-0.09999999999999976,0.34783279649996723,3.7416573867739413,0.7083333333333334,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
5,0.10000000000000042,0.41786355772437433,3.605551275463989,0.7291666666666666,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
6,0.3000000000000004,0.5115899631952621,3.3166247903554,0.7708333333333334,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
7,0.5000000000000003,0.5612092520394683,3.1622776601683795,0.7916666666666666,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
8,0.7000000000000005,0.5443882285808236,3.1622776601683795,0.7916666666666666,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
9,0.9000000000000007,0.5931229820154265,3.0,0.8125,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
10,1.100000000000001,0.28941438070815306,3.872983346207417,0.6875,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
11,1.3000000000000007,0.18770532970221396,4.0,0.6666666666666666,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
12,1.5000000000000009,0.24696586563936374,3.872983346207417,0.6875,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
13,1.700000000000001,0.24696586563936374,3.872983346207417,0.6875,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
14,1.9000000000000008,0.24534987303147357,3.872983346207417,0.6875,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
15,2.100000000000001,0.408248290463863,3.4641016151377544,0.75,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
16,2.300000000000001,0.4879151582986179,3.1622776601683795,0.7916666666666666,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
17,2.5000000000000013,0.6551202806536818,2.6457513110645907,0.8541666666666666,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
18,2.7000000000000015,0.4213324203089069,3.4641016151377544,0.75,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
19,2.9000000000000012,0.408248290463863,3.4641016151377544,0.75,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
20,3.100000000000002,0.27669929526473325,3.7416573867739413,0.7083333333333334,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
21,3.300000000000001,0.3396831102433787,3.605551275463989,0.7291666666666666,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
22,3.5000000000000013,0.3138881371800869,3.7416573867739413,0.7083333333333334,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
23,3.7000000000000015,0.5290096229554377,3.1622776601683795,0.7916666666666666,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
24,3.9000000000000017,0.47820781306225446,3.3166247903554,0.7708333333333334,Sensory cortex,Midbrain,1,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
0,-0.9,0.47673129462279623,3.3166247903554,0.7708333333333334,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
1,-0.7,0.3241018617760822,3.7416573867739413,0.7083333333333334,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
2,-0.4999999999999999,0.3241018617760822,3.7416573867739413,0.7083333333333334,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
3,-0.2999999999999998,0.4375,3.4641016151377544,0.75,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
4,-0.09999999999999976,0.4213324203089069,3.4641016151377544,0.75,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
5,0.10000000000000042,0.53125,3.1622776601683795,0.7916666666666666,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
6,0.3000000000000004,0.6390096504226939,2.8284271247461903,0.8333333333333334,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
7,0.5000000000000003,0.5852390484520125,3.0,0.8125,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
8,0.7000000000000005,0.4308949947335612,3.4641016151377544,0.75,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
9,0.9000000000000007,0.33287148882260886,3.7416573867739413,0.7083333333333334,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
10,1.100000000000001,0.4004267173619033,3.605551275463989,0.7291666666666666,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
11,1.3000000000000007,0.29150370018267957,3.872983346207417,0.6875,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
12,1.5000000000000009,0.34654956599385545,3.7416573867739413,0.7083333333333334,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
13,1.700000000000001,0.4004267173619033,3.605551275463989,0.7291666666666666,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
14,1.9000000000000008,0.34654956599385545,3.7416573867739413,0.7083333333333334,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
15,2.100000000000001,0.4004267173619033,3.605551275463989,0.7291666666666666,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
16,2.300000000000001,0.44052910931422307,3.4641016151377544,0.75,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
17,2.5000000000000013,0.3772465911208926,3.605551275463989,0.7291666666666666,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
18,2.7000000000000015,0.3138881371800869,3.7416573867739413,0.7083333333333334,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
19,2.9000000000000012,0.2532520925696209,3.872983346207417,0.6875,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
20,3.100000000000002,0.27664750015532125,3.872983346207417,0.6875,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
21,3.300000000000001,0.38734053311945105,3.605551275463989,0.7291666666666666,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
22,3.5000000000000013,0.4535104364326375,3.4641016151377544,0.75,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
23,3.7000000000000015,0.4535104364326375,3.4641016151377544,0.75,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
24,3.9000000000000017,0.34654956599385545,3.7416573867739413,0.7083333333333334,Sensory cortex,Midbrain,0,Midbrain-Sensory cortex,ZFM-05492,2023-02-08,probe00
0,-0.9,-0.1444948751009519,5.0,0.4791666666666667,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
1,-0.7,-0.09899678265684464,5.0,0.4791666666666667,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
2,-0.4999999999999999,-0.0792105198556016,5.0,0.4791666666666667,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
3,-0.2999999999999998,-0.12372052323053641,5.0,0.4791666666666667,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
4,-0.09999999999999976,-0.11834526708278768,4.898979485566356,0.5,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
5,0.10000000000000042,-0.15402704562437788,5.0990195135927845,0.4583333333333333,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
6,0.3000000000000004,-0.2647137781840064,5.477225575051661,0.375,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
7,0.5000000000000003,-0.3499907000150957,5.656854249492381,0.3333333333333333,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
8,0.7000000000000005,-0.31226150319373597,5.5677643628300215,0.3541666666666667,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
9,0.9000000000000007,-0.2806917861068947,5.477225575051661,0.375,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
10,1.100000000000001,-0.16265001215808883,5.196152422706632,0.4375,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
11,1.3000000000000007,-0.12372052323053638,5.0,0.4791666666666667,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
12,1.5000000000000009,-0.06495116381750875,4.898979485566356,0.5,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
13,1.700000000000001,-0.06495116381750875,4.898979485566356,0.5,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
14,1.9000000000000008,-0.17817416127494956,5.196152422706632,0.4375,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
15,2.100000000000001,-0.30123761656438897,5.385164807134504,0.3958333333333333,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
16,2.300000000000001,-0.243708718337977,5.196152422706632,0.4375,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
17,2.5000000000000013,-0.22230872018035167,5.291502622129181,0.4166666666666667,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
18,2.7000000000000015,-0.2672612419124244,5.385164807134504,0.3958333333333333,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
19,2.9000000000000012,-0.23904572186687872,5.291502622129181,0.4166666666666667,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
20,3.100000000000002,-0.246416441453479,5.196152422706632,0.4375,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
21,3.300000000000001,-0.125,4.898979485566356,0.5,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
22,3.5000000000000013,-0.12372052323053641,5.0,0.4791666666666667,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
23,3.7000000000000015,-0.06160411036336971,4.795831523312719,0.5208333333333334,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
24,3.9000000000000017,-0.18406072106261862,5.0990195135927845,0.4583333333333333,Thalamus,Midbrain,1,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
0,-0.9,-0.3243723035407736,5.5677643628300215,0.3541666666666667,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
1,-0.7,-0.2651650429449554,5.477225575051661,0.375,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
2,-0.4999999999999999,-0.2651650429449554,5.477225575051661,0.375,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
3,-0.2999999999999998,-0.29565619799454124,5.477225575051661,0.375,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
4,-0.09999999999999976,-0.29565619799454124,5.477225575051661,0.375,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
5,0.10000000000000042,-0.3563483225498992,5.5677643628300215,0.3541666666666667,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
6,0.3000000000000004,-0.29565619799454135,5.477225575051661,0.375,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
7,0.5000000000000003,-0.3314881943258343,5.5677643628300215,0.3541666666666667,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
8,0.7000000000000005,-0.39365621027897946,5.5677643628300215,0.3541666666666667,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
9,0.9000000000000007,-0.27514231499051234,5.291502622129181,0.4166666666666667,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
10,1.100000000000001,-0.24641644145347896,5.196152422706632,0.4375,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
11,1.3000000000000007,-0.18406072106261862,5.0990195135927845,0.4583333333333333,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
12,1.5000000000000009,-0.21403708355411522,5.291502622129181,0.4166666666666667,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
13,1.700000000000001,-0.3049247893083225,5.5677643628300215,0.3541666666666667,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
14,1.9000000000000008,-0.3679154684275744,5.744562646538029,0.3125,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
15,2.100000000000001,-0.42326922312473503,5.830951894845301,0.2916666666666667,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
16,2.300000000000001,-0.3920461576821289,5.744562646538029,0.3125,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
17,2.5000000000000013,-0.3314881943258343,5.5677643628300215,0.3541666666666667,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
18,2.7000000000000015,-0.2724346820879037,5.385164807134504,0.3958333333333333,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
19,2.9000000000000012,-0.18406072106261862,5.0990195135927845,0.4583333333333333,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
20,3.100000000000002,-0.3036776479294984,5.385164807134504,0.3958333333333333,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
21,3.300000000000001,-0.24310292743124706,5.291502622129181,0.4166666666666667,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
22,3.5000000000000013,-0.24310292743124706,5.291502622129181,0.4166666666666667,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
23,3.7000000000000015,-0.21732769392835,5.0990195135927845,0.4583333333333333,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
24,3.9000000000000017,-0.21732769392835,5.0990195135927845,0.4583333333333333,Thalamus,Midbrain,0,Midbrain-Thalamus,ZFM-05492,2023-02-08,probe00
0,-0.9,0.6275010729918266,2.8284271247461903,0.8181818181818182,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
1,-0.7,0.4942476117842008,3.3166247903554,0.75,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
2,-0.4999999999999999,0.44421052631578956,3.4641016151377544,0.7272727272727273,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
3,-0.2999999999999998,0.478986976384714,3.3166247903554,0.75,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
4,-0.09999999999999976,0.4705910525045265,3.1622776601683795,0.7727272727272727,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
5,0.10000000000000042,0.38638962152148987,3.3166247903554,0.75,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
6,0.3000000000000004,0.6944444444444446,2.0,0.9090909090909091,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
7,0.5000000000000003,0.670820393249937,2.0,0.9090909090909091,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
8,0.7000000000000005,0.6340751391209737,1.7320508075688772,0.9318181818181818,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
9,0.9000000000000007,0.23122932520643208,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
10,1.100000000000001,0.4837438342408012,2.23606797749979,0.8863636363636364,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
11,1.3000000000000007,0.6098716028340488,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
12,1.5000000000000009,0.6857142857142858,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
13,1.700000000000001,0.9114654303753003,1.4142135623730951,0.9545454545454546,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
14,1.9000000000000008,0.8219461697722565,2.0,0.9090909090909091,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
15,2.100000000000001,0.7396002616336388,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
16,2.300000000000001,0.7221052631578941,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
17,2.5000000000000013,0.4622501635210243,3.4641016151377544,0.7272727272727273,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
18,2.7000000000000015,0.6825236327899356,2.6457513110645907,0.8409090909090909,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
19,2.9000000000000012,0.7272727272727271,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
20,3.100000000000002,0.4140194624569189,3.4641016151377544,0.7272727272727273,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
21,3.300000000000001,0.38575837490522963,3.4641016151377544,0.7272727272727273,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
22,3.5000000000000013,0.6197797868009121,2.6457513110645907,0.8409090909090909,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
23,3.7000000000000015,0.5416666666666671,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
24,3.9000000000000017,0.345288264918825,3.0,0.7954545454545454,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
0,-0.9,-0.04984447862792265,4.795831523312719,0.4772727272727273,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
1,-0.7,-0.11453125733564001,5.0,0.4318181818181818,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
2,-0.4999999999999999,-0.17745921478057208,5.0990195135927845,0.4090909090909091,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
3,-0.2999999999999998,-0.075955452531275,4.898979485566356,0.45454545454545453,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
4,-0.09999999999999976,0.0461984985731942,4.69041575982343,0.5,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
5,0.10000000000000042,-0.20725518840219825,5.0990195135927845,0.4090909090909091,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
6,0.3000000000000004,-0.03418803418803418,4.69041575982343,0.5,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
7,0.5000000000000003,-0.280487869054112,5.196152422706632,0.38636363636363635,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
8,0.7000000000000005,0.14739520973352424,4.242640687119285,0.5909090909090909,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
9,0.9000000000000007,0.050598355580165,4.47213595499958,0.5454545454545454,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
