,log_likelihood,n_states,subject,pid,region
13,-3705.590899437881,15,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
14,-3696.3407245529297,16,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
15,-3709.8040544859787,17,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
16,-3696.7249560546893,18,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
17,-3715.6714508957084,19,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
18,-3703.738612538767,20,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
0,-8698.632131812812,2,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
1,-8502.877012912159,3,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
2,-8422.040390734965,4,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
3,-8391.627468491764,5,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
4,-8302.531233593536,6,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
5,-8269.842136168141,7,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
6,-8254.574420474408,8,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
7,-8207.134145214633,9,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
8,-8219.407731938092,10,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
9,-8153.117044647564,11,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
10,-8200.346977638921,12,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
11,-8218.485830565583,13,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
12,-8184.185232190046,14,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
13,-8213.36469748861,15,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
14,-8209.137000530352,16,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
15,-8180.9127192293845,17,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
16,-8249.870434381208,18,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
17,-8172.797810375619,19,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
18,-8152.953860255522,20,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Striatum
0,-14930.511799447684,2,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
1,-14577.027567756688,3,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
2,-14518.00090816318,4,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
3,-14529.390801906831,5,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
4,-14466.69106365203,6,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
5,-14379.487095393888,7,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
6,-14350.295345561002,8,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
7,-14346.120893765492,9,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
8,-14304.46973171538,10,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
9,-14359.142228300621,11,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
10,-14279.23951835265,12,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
11,-14321.754642139595,13,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
12,-14255.749722884513,14,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
13,-14253.916791713053,15,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
14,-14289.826111670609,16,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
15,-14220.480595057283,17,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
16,-14273.040177185829,18,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
17,-14289.710763692849,19,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
18,-14283.412710181345,20,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30,Midbrain
0,-5284.819970870437,2,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
1,-5309.668972106848,3,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
2,-5291.112767176079,4,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
3,-5340.569408617861,5,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
4,-5311.377621962157,6,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
5,-5272.068508082398,7,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
6,-5333.452670366705,8,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
7,-5290.198027571638,9,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
8,-5322.176273197256,10,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
9,-5356.01970362909,11,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
10,-5269.664098004027,12,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
11,-5292.90326364153,13,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
12,-5228.753716339405,14,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
13,-5330.676074943624,15,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
14,-5284.802332793138,16,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
15,-5252.580924406784,17,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
16,-5374.736115462827,18,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
17,-5255.80646564158,19,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
18,-5392.72026856995,20,ZFM-05492,734bfce6-1705-44c3-8cd2-72327955dbf7,Midbrain
0,-2564.466153245928,2,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
1,-2368.9729024770645,3,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
2,-2340.897149386507,4,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
3,-2322.0842061194744,5,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
4,-2299.175251644316,6,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
5,-2285.610452545206,7,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
6,-2284.7024128431826,8,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
7,-2248.647341746577,9,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
8,-2266.1136985111884,10,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
9,-2304.4791914077623,11,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
10,-2230.543136947549,12,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
11,-2294.963245805075,13,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
12,-2267.36482301437,14,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
13,-2303.4938805405045,15,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
14,-2268.4032566885758,16,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
15,-2294.013221829944,17,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
16,-2278.3563872925833,18,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
17,-2296.9107141098953,19,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
18,-2287.5940596040805,20,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Hippocampus
0,-1350.6887334797927,2,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
1,-1197.1152082489723,3,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
2,-1169.7404349503454,4,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
3,-1145.6731714717384,5,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
4,-1127.808710761498,6,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
5,-1161.211987678228,7,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
6,-1135.8283732571579,8,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
7,-1125.40239111727,9,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
8,-1129.2443633894898,10,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
9,-1105.6119756124535,11,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
10,-1127.487314003908,12,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
11,-1129.3182241016186,13,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
12,-1132.0052234693828,14,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
13,-1107.3940230790454,15,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
14,-1126.4189344955284,16,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
15,-1107.0307981977803,17,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
16,-1126.8507039554938,18,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
17,-1090.939008774213,19,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
18,-1115.588731198857,20,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Sensory cortex
0,-2755.8715927032863,2,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
1,-2668.87637756394,3,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
2,-2660.483594702079,4,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
3,-2656.060396669249,5,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
4,-2620.312481051831,6,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
5,-2599.3365202106033,7,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
6,-2616.61230764013,8,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
7,-2578.5159579090855,9,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
8,-2641.3397433773143,10,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
9,-2630.0959298854486,11,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
10,-2653.886985451785,12,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
11,-2594.5261082412353,13,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
12,-2565.1565041277026,14,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
13,-2594.0734227295993,15,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
14,-2656.600976031513,16,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
15,-2598.494855178238,17,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
16,-2602.698627909525,18,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
17,-2644.3834779767094,19,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
18,-2596.105747790848,20,ZFM-05492,945c6309-78ed-403d-a05d-c3d18ccd2234,Thalamus
0,-8199.761537000622,2,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
1,-7788.57259841497,3,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
2,-7784.239443209132,4,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
3,-7673.711565133508,5,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
4,-7667.87989569975,6,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
5,-7583.719516539588,7,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
6,-7614.524861582289,8,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
7,-7534.4381537667505,9,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
8,-7560.249510486058,10,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
9,-7588.18935447053,11,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
10,-7517.754550403566,12,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
11,-7534.312187465475,13,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
12,-7469.837598343589,14,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
13,-7501.240059319305,15,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
14,-7438.022381703016,16,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
15,-7548.313475039336,17,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
16,-7480.123117887323,18,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
17,-7508.880140767884,19,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
18,-7553.958457772546,20,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Hippocampus
0,-357.1465496637952,2,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
1,-300.3842994068118,3,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
2,-280.01423159753193,4,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
3,-279.4708775409023,5,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
4,-275.3240053051613,6,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
5,-275.4797422636059,7,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
6,-275.04739858767465,8,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
7,-273.93355663489376,9,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
8,-273.6939783617955,10,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
9,-267.00041189463855,11,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
10,-268.7561266271404,12,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
11,-267.3877372863484,13,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
12,-267.2217192859798,14,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
13,-270.0447375917333,15,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
14,-261.8819290297404,16,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
15,-269.02925643722233,17,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
16,-264.5294700585087,18,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
17,-263.18418503060076,19,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
18,-266.0546706725646,20,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Sensory cortex
0,-5374.740394790999,2,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
1,-4086.584948712782,3,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
2,-4084.166026047939,4,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
3,-4169.529809506098,5,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
4,-3798.827084741638,6,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
5,-4085.959560058223,7,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
6,-3688.9827074315976,8,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
7,-3690.5332589773966,9,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
8,-4099.34755814714,10,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
9,-3785.090808002823,11,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
10,-3857.7602925074016,12,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
11,-4109.556184065576,13,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
12,-3770.5671936659796,14,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
13,-3814.9471528246995,15,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
14,-3909.6472144209583,16,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
15,-3692.091176538664,17,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
16,-3703.038226359938,18,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
17,-3704.4124522930506,19,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
18,-3882.892952726413,20,ZFM-05182,92dfc699-55c5-4dae-81f9-9b5dbdbd5ed1,Thalamus
0,-789.626670391466,2,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
1,-791.5952917052052,3,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
2,-773.0617443314218,4,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
3,-758.9740726682373,5,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
4,-756.3893603307363,6,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
5,-753.300187214378,7,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
6,-753.2970956049171,8,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
7,-751.8371068460153,9,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
8,-756.4681275485216,10,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
9,-750.7679373745259,11,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
10,-751.1677813837363,12,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
11,-758.5915678368381,13,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
12,-763.5008697946175,14,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
13,-755.447133422157,15,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
14,-754.1727675415001,16,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
15,-758.4141249084254,17,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
16,-753.7674860963107,18,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
17,-758.1968585932264,19,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
18,-760.4357550242803,20,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Hippocampus
0,-957.9253578984858,2,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
1,-957.7475152226583,3,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
2,-944.434877065175,4,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
3,-944.28201061536,5,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
4,-935.5760625001675,6,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
5,-943.4277879860945,7,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
6,-928.1708956840752,8,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
7,-936.7884092256301,9,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
8,-941.7829972374125,10,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
9,-940.7678939641556,11,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
10,-931.2995772835144,12,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
11,-944.7916817588759,13,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
12,-934.19286153366,14,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
13,-948.5435337939052,15,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
14,-932.2954578350797,16,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
15,-922.0165387798622,17,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
16,-939.3616634780378,18,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
17,-929.6886773584779,19,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
18,-926.6627848719016,20,ZFM-05182,a33c4785-c1e3-4ac1-bb4b-3a34d8c98b15,Thalamus
0,-4203.003023358969,2,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
1,-4037.007678512231,3,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
2,-3965.768324118771,4,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
3,-3904.4375949871956,5,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
4,-3837.463920833626,6,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
5,-3847.750781348792,7,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
6,-3823.803697707498,8,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
7,-3743.768099224238,9,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
8,-3812.676578398566,10,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
9,-3644.8415157300874,11,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
10,-3741.3900423498876,12,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
11,-3757.3501889567005,13,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
12,-3742.0760335911227,14,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
13,-3609.8674746181796,15,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
14,-3702.7551269980254,16,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
15,-3733.400730465505,17,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
16,-3731.5097544676487,18,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
17,-3715.2387995659883,19,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
18,-3698.0291263884783,20,ZFM-05181,11bbec39-dd80-4e7c-b6de-8940183f3d86,Hippocampus
0,-5236.612493734524,2,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
1,-5240.106155347787,3,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
2,-5104.207632712032,4,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
3,-5101.288526036117,5,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
4,-5259.862956427987,6,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
5,-5107.274930497576,7,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
6,-5114.583631586571,8,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
7,-5103.584159519822,9,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
8,-5104.427581404092,10,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
9,-5084.589633959053,11,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
10,-5100.5711137088265,12,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
11,-5073.932989865157,13,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
12,-5075.446248455986,14,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
13,-5085.581927610558,15,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
14,-5083.787026918133,16,ZFM-05169,b7cb9b06-9172-4970-94d5-6705335c1830,Amygdala
