,p_state,state,time,subject,pid,region
43,0.177289795221322,1,3.350000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
44,0.15389544423617577,1,3.4500000000000046,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
45,0.12628986006610238,1,3.550000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
46,0.1049638403328914,1,3.650000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
47,0.10182172324640915,1,3.7500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
48,0.12244161646898381,1,3.850000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
49,0.15182978959673282,1,3.9500000000000055,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0,0.10717367186226914,2,-0.9499999999999991,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1,0.1069963973974679,2,-0.849999999999999,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
2,0.11164983851943924,2,-0.7499999999999989,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
3,0.10573058705789315,2,-0.6499999999999988,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
4,0.08709038785485311,2,-0.5499999999999987,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
5,0.07436340339949206,2,-0.4499999999999986,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
6,0.07543183600905445,2,-0.34999999999999853,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
7,0.08000802983747689,2,-0.24999999999999845,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
8,0.08483675230063972,2,-0.14999999999999836,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
9,0.08896202486565853,2,-0.04999999999999827,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
10,0.08841640758806411,2,0.05000000000000182,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
11,0.08187699023579004,2,0.1500000000000019,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
12,0.06493074275802493,2,0.250000000000002,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
13,0.04835551470554534,2,0.3500000000000021,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
14,0.04252222386390756,2,0.4500000000000022,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
15,0.04610723237631654,2,0.5500000000000023,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
16,0.053992111306053275,2,0.6500000000000024,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
17,0.0588235103817084,2,0.7500000000000024,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
18,0.05972605846532124,2,0.8500000000000025,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
19,0.05766040382587828,2,0.9500000000000026,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
20,0.0481588204644155,2,1.0500000000000027,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
21,0.03426941294210684,2,1.1500000000000028,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
22,0.03310362977378443,2,1.2500000000000029,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
23,0.04107110922205469,2,1.350000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
24,0.03883689344416988,2,1.450000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
25,0.033100953161292135,2,1.5500000000000032,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
26,0.03641766810008333,2,1.6500000000000032,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
27,0.04493341937051723,2,1.7500000000000033,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
28,0.05390079746116036,2,1.8500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
29,0.0588235103817084,2,1.9500000000000035,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
30,0.059817372310214154,2,2.0500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
31,0.0588235103817084,2,2.150000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
32,0.053906150686144946,2,2.2500000000000036,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
33,0.04511337044781078,2,2.350000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
34,0.03867398026678902,2,2.4500000000000037,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
35,0.04413357507064901,2,2.5500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
