,time,r,region1,region2,region_pair,subject,date,probe
40,3.049999999999999,0.0037243454438157597,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
41,3.1499999999999986,-0.00023614177598238776,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
42,3.249999999999999,-0.001044707541118978,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
43,3.3499999999999988,-0.004530522437066517,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
44,3.4499999999999984,0.007461980082723437,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
45,3.549999999999999,0.007574949194610236,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
46,3.6499999999999986,0.004019672454655988,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
47,3.749999999999999,0.0023198330919243365,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
48,3.8499999999999988,0.002371266227609455,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
49,3.9499999999999984,0.007755021796939519,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
0,-0.95,-0.002281203899569255,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
1,-0.85,-0.0035025272772808394,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
2,-0.75,-0.0029981319148690982,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
3,-0.65,-0.005582611001422474,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
4,-0.55,-0.0007070266701196001,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
5,-0.45000000000000007,-0.004940486990034407,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
6,-0.3500000000000001,-0.002001172296660333,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
7,-0.2500000000000001,-0.005655389914572981,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
8,-0.15000000000000013,-0.006487237943479431,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
9,-0.050000000000000155,-0.002703177247373021,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
10,0.04999999999999982,-0.0031979124992540043,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
11,0.1499999999999997,-0.004777526640317983,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
12,0.24999999999999978,0.00029002089937501293,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
13,0.34999999999999987,-0.004071977769356605,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
14,0.44999999999999973,-0.002339560859472118,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
15,0.5499999999999996,-0.006184483324995888,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
16,0.6499999999999997,-0.006333263435155845,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
17,0.7499999999999998,-0.005283587380115413,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
18,0.8499999999999996,-0.005651053680221856,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
19,0.9499999999999995,-0.0009112640295583586,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
20,1.0499999999999996,0.0005226172346707249,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
21,1.1499999999999997,-0.0034589255708972317,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
22,1.2499999999999993,-0.004739307059744764,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
23,1.3499999999999994,-0.00497124533940932,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
24,1.4499999999999995,-0.0016054048036011914,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
25,1.5499999999999996,-0.00039576603881279253,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
26,1.6499999999999997,-0.00481392739180667,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
27,1.7499999999999993,-0.008670298353200639,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
28,1.8499999999999994,-0.007765276470559275,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
29,1.9499999999999995,-0.004880276747518639,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
30,2.049999999999999,-0.0062434389148226304,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
31,2.1499999999999995,-0.002348460434100751,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
32,2.249999999999999,-0.007749301279748295,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
33,2.3499999999999996,-0.0041684333020543815,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
34,2.4499999999999993,-0.0089849547427964,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
35,2.549999999999999,-0.006594206188400879,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
36,2.6499999999999995,-0.0025958102864713306,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
37,2.749999999999999,-0.0036702183127616437,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
38,2.8499999999999988,-0.0033810446430335406,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
39,2.9499999999999993,-0.005240237916225085,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
40,3.049999999999999,-0.0034502728517247496,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
41,3.1499999999999986,-0.0040847893609766905,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
42,3.249999999999999,-0.00381043787221154,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
43,3.3499999999999988,-0.0009298948645153775,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
44,3.4499999999999984,-0.00530586704493269,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
45,3.549999999999999,-0.006031844471454196,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
46,3.6499999999999986,-0.006129965946521316,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
47,3.749999999999999,-0.004465030829096224,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
48,3.8499999999999988,-0.00226657718466923,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
49,3.9499999999999984,-0.003445162399235963,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03324,2022-04-14,probe00
0,-0.95,-0.0049899527803621965,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
1,-0.85,-0.000918981971705029,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
2,-0.75,-0.0018052652207935606,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
3,-0.65,0.002475634574117584,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
4,-0.55,0.0016062727089605658,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
5,-0.45000000000000007,0.00015795334298053174,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
6,-0.3500000000000001,-0.0009068863717747903,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
7,-0.2500000000000001,-0.0013777507733420988,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
8,-0.15000000000000013,0.001303923292503471,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
9,-0.050000000000000155,-0.005937723154276484,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
10,0.04999999999999982,-0.0020467458231926256,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
11,0.1499999999999997,0.007834695807679728,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
12,0.24999999999999978,-0.0014448809517788339,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
13,0.34999999999999987,-0.0021670321452363825,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
14,0.44999999999999973,0.006206594962486449,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
15,0.5499999999999996,0.001124362086480114,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
16,0.6499999999999997,0.0014569972179809037,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
17,0.7499999999999998,0.000482733503154531,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
18,0.8499999999999996,0.003301905683680727,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
19,0.9499999999999995,0.002298388443229248,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
20,1.0499999999999996,-0.003069194756252281,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
21,1.1499999999999997,-0.007512131282650775,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
22,1.2499999999999993,-0.0035527169590478963,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
23,1.3499999999999994,0.00047657381514329113,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
24,1.4499999999999995,0.0025889821842749535,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
25,1.5499999999999996,-0.002277960144486891,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
26,1.6499999999999997,-0.0017702058527551527,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
27,1.7499999999999993,0.002345189906351384,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
28,1.8499999999999994,-0.003867684973590977,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
29,1.9499999999999995,0.0010170701421821748,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
30,2.049999999999999,-0.0031603398149629837,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
31,2.1499999999999995,0.004035809884686428,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
32,2.249999999999999,-0.008651304447093725,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
33,2.3499999999999996,0.0009657187969872394,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
34,2.4499999999999993,0.0011679538516269727,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
35,2.549999999999999,0.004106379581298129,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
36,2.6499999999999995,0.0013207805134491924,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
37,2.749999999999999,-0.0041968227873456065,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
38,2.8499999999999988,-0.00773938488826541,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
39,2.9499999999999993,-0.0015553431572318166,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
40,3.049999999999999,0.004059430585974908,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
41,3.1499999999999986,-0.004729694453014898,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
42,3.249999999999999,-0.0008891715882676004,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
43,3.3499999999999988,-0.0015557589234043935,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
44,3.4499999999999984,0.0008513935740276586,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
45,3.549999999999999,-0.0030797627919804415,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
46,3.6499999999999986,-0.0064118602231815576,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
47,3.749999999999999,-0.0019402888849378921,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
48,3.8499999999999988,0.0008393343344403722,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
49,3.9499999999999984,0.003933841359898867,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03324,2022-04-14,probe00
0,-0.95,0.004725151702786271,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
1,-0.85,0.007174105438077663,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
2,-0.75,0.004325924952573422,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
3,-0.65,-0.007205574446733308,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
4,-0.55,0.0005005724095585567,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
5,-0.45000000000000007,0.0035631292508980696,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
6,-0.3500000000000001,-0.002547544398341801,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
7,-0.2500000000000001,0.0004247780360418854,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
8,-0.15000000000000013,0.006766393183767179,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
9,-0.050000000000000155,-0.0029434165968240836,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
10,0.04999999999999982,-0.00279978226483941,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
11,0.1499999999999997,-0.004957647465241105,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
12,0.24999999999999978,0.008350026121669664,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
13,0.34999999999999987,0.0042833636644270395,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
14,0.44999999999999973,-0.00985333937762493,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
15,0.5499999999999996,0.0020176859141285983,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
16,0.6499999999999997,0.0026364482245448276,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
17,0.7499999999999998,0.006871839096681355,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
18,0.8499999999999996,0.0010305674624907276,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
19,0.9499999999999995,-0.00242482469593941,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
20,1.0499999999999996,0.0021095973632615497,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
21,1.1499999999999997,0.0002803909979118271,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
22,1.2499999999999993,0.005466756968946907,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
23,1.3499999999999994,-0.0004105440657166169,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
24,1.4499999999999995,0.0032440366632019778,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
25,1.5499999999999996,-0.0003737489729138551,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
26,1.6499999999999997,-0.000168072699097498,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
27,1.7499999999999993,-0.001526750642977847,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
28,1.8499999999999994,0.0012502146464714102,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
29,1.9499999999999995,0.0010529098289779402,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
30,2.049999999999999,0.0013886529352291677,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
31,2.1499999999999995,-0.002026988159291131,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
32,2.249999999999999,0.002869099228356039,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
33,2.3499999999999996,0.0006991728130010793,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
34,2.4499999999999993,0.001910865439629648,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
35,2.549999999999999,-0.006985726508508361,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
36,2.6499999999999995,-0.0037106860174839443,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
37,2.749999999999999,0.004946933090731938,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
38,2.8499999999999988,-0.007229915632933356,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
39,2.9499999999999993,0.0043029058909509095,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
40,3.049999999999999,0.0037243454438157597,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
41,3.1499999999999986,-0.00023614177598238776,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
42,3.249999999999999,-0.001044707541118978,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
43,3.3499999999999988,-0.004530522437066517,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
44,3.4499999999999984,0.007461980082723437,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
45,3.549999999999999,0.007574949194610236,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
46,3.6499999999999986,0.004019672454655988,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
47,3.749999999999999,0.0023198330919243365,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
48,3.8499999999999988,0.002371266227609455,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
49,3.9499999999999984,0.007755021796939519,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03324,2022-04-14,probe00
0,-0.95,0.0018117254857304757,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
1,-0.85,0.0034880942777206175,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
2,-0.75,0.003884092701742264,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
3,-0.65,0.0052222895167004695,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
4,-0.55,0.00451812598502908,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
5,-0.45000000000000007,0.007325795816907852,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
6,-0.3500000000000001,0.007304401771643626,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
7,-0.2500000000000001,0.012746642249043474,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
8,-0.15000000000000013,0.00792302733687771,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
9,-0.050000000000000155,0.006203717464128936,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
10,0.04999999999999982,0.0037960897463021593,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
11,0.1499999999999997,0.004701599016627374,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
12,0.24999999999999978,0.012308757805543986,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
13,0.34999999999999987,0.007698344707718349,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
14,0.44999999999999973,0.0036381755172738414,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
15,0.5499999999999996,0.0067969174569282005,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
16,0.6499999999999997,0.011173366829864926,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
17,0.7499999999999998,0.013039232653758698,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
18,0.8499999999999996,0.0158687912661259,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
19,0.9499999999999995,0.009703985941966546,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
20,1.0499999999999996,0.009701126910632563,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
21,1.1499999999999997,0.011386095981313751,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
22,1.2499999999999993,0.004005689388402477,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
23,1.3499999999999994,0.0066813496210131485,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
24,1.4499999999999995,0.002816565832461475,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
25,1.5499999999999996,0.003548703042230382,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
26,1.6499999999999997,0.006092114788074167,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
27,1.7499999999999993,0.0053908258628610145,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
28,1.8499999999999994,0.018275602708175236,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
29,1.9499999999999995,0.01033562660547746,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
30,2.049999999999999,0.00664660038223847,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
31,2.1499999999999995,0.00984368958029563,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
32,2.249999999999999,0.009920394352476264,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
33,2.3499999999999996,0.011825733803718177,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
34,2.4499999999999993,0.01579741975526806,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
35,2.549999999999999,0.011327667541756747,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
36,2.6499999999999995,0.011837077712112056,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
37,2.749999999999999,0.0059268553548978324,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
38,2.8499999999999988,0.003069519215872845,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
39,2.9499999999999993,5.164089682994921e-05,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
40,3.049999999999999,0.002221118893084441,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
41,3.1499999999999986,0.004361035548095715,Hippocampus,Sensory cortex,Hippocampus-Sensory cortex,ZFM-03329,2022-03-03,probe00
