,time,coact,region1,region2,opto,region_pair,subject,date
8,0.7000000000000005,0.6956521739130435,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
9,0.9000000000000007,0.7045454545454546,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
10,1.100000000000001,0.6976744186046512,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
11,1.3000000000000007,0.6829268292682927,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
12,1.5000000000000009,0.48717948717948717,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
13,1.700000000000001,0.39473684210526316,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
14,1.9000000000000008,0.4857142857142857,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
15,2.100000000000001,0.4864864864864865,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
16,2.300000000000001,0.5675675675675675,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
17,2.5000000000000013,0.5384615384615384,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
18,2.7000000000000015,0.5227272727272727,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
19,2.9000000000000012,0.5813953488372093,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
20,3.100000000000002,0.6666666666666666,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
21,3.300000000000001,0.6,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
22,3.5000000000000013,0.5277777777777778,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
23,3.7000000000000015,0.6571428571428571,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
24,3.9000000000000017,0.6842105263157895,Hippocampus,Sensory cortex,1,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
0,-0.9,0.782608695652174,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
1,-0.7,0.7608695652173914,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
2,-0.4999999999999999,0.782608695652174,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
3,-0.2999999999999998,0.75,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
4,-0.09999999999999976,0.6888888888888889,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
5,0.10000000000000042,0.6590909090909091,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
6,0.3000000000000004,0.6382978723404256,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
7,0.5000000000000003,0.6086956521739131,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
8,0.7000000000000005,0.5319148936170213,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
9,0.9000000000000007,0.574468085106383,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
10,1.100000000000001,0.6808510638297872,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
11,1.3000000000000007,0.6808510638297872,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
12,1.5000000000000009,0.6739130434782609,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
13,1.700000000000001,0.6808510638297872,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
14,1.9000000000000008,0.7446808510638298,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
15,2.100000000000001,0.8043478260869565,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
16,2.300000000000001,0.7555555555555555,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
17,2.5000000000000013,0.6956521739130435,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
18,2.7000000000000015,0.6521739130434783,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
19,2.9000000000000012,0.6666666666666666,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
20,3.100000000000002,0.717391304347826,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
21,3.300000000000001,0.6444444444444445,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
22,3.5000000000000013,0.6304347826086957,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
23,3.7000000000000015,0.7272727272727273,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
24,3.9000000000000017,0.6,Hippocampus,Sensory cortex,0,Hippocampus-Sensory cortex,ZFM-05169,2022-11-16
0,-0.9,0.5609756097560976,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
1,-0.7,0.5555555555555556,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
2,-0.4999999999999999,0.4594594594594595,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
3,-0.2999999999999998,0.4473684210526316,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
4,-0.09999999999999976,0.4722222222222222,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
5,0.10000000000000042,0.5853658536585366,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
6,0.3000000000000004,0.627906976744186,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
7,0.5000000000000003,0.6904761904761905,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
8,0.7000000000000005,0.6428571428571429,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
9,0.9000000000000007,0.6341463414634146,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
10,1.100000000000001,0.5853658536585366,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
11,1.3000000000000007,0.55,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
12,1.5000000000000009,0.47058823529411764,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
13,1.700000000000001,0.4473684210526316,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
14,1.9000000000000008,0.5294117647058824,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
15,2.100000000000001,0.5625,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
16,2.300000000000001,0.6060606060606061,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
17,2.5000000000000013,0.5555555555555556,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
18,2.7000000000000015,0.5,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
19,2.9000000000000012,0.5609756097560976,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
20,3.100000000000002,0.6153846153846154,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
21,3.300000000000001,0.4878048780487805,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
22,3.5000000000000013,0.5588235294117647,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
23,3.7000000000000015,0.6060606060606061,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
24,3.9000000000000017,0.6571428571428571,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
0,-0.9,0.6222222222222222,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
1,-0.7,0.6222222222222222,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
2,-0.4999999999999999,0.6590909090909091,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
3,-0.2999999999999998,0.6428571428571429,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
4,-0.09999999999999976,0.6341463414634146,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
5,0.10000000000000042,0.5581395348837209,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
6,0.3000000000000004,0.5555555555555556,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
7,0.5000000000000003,0.45454545454545453,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
8,0.7000000000000005,0.3695652173913043,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
9,0.9000000000000007,0.45454545454545453,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
10,1.100000000000001,0.5813953488372093,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
11,1.3000000000000007,0.6190476190476191,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
12,1.5000000000000009,0.65,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
13,1.700000000000001,0.5581395348837209,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
14,1.9000000000000008,0.5909090909090909,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
15,2.100000000000001,0.6,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
16,2.300000000000001,0.5454545454545454,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
17,2.5000000000000013,0.5111111111111111,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
18,2.7000000000000015,0.4782608695652174,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
19,2.9000000000000012,0.5952380952380952,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
20,3.100000000000002,0.6,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
21,3.300000000000001,0.5227272727272727,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
22,3.5000000000000013,0.4888888888888889,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
23,3.7000000000000015,0.4888888888888889,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
24,3.9000000000000017,0.4090909090909091,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-05169,2022-11-16
0,-0.9,0.4864864864864865,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
1,-0.7,0.5405405405405406,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
2,-0.4999999999999999,0.575,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
3,-0.2999999999999998,0.55,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
4,-0.09999999999999976,0.4883720930232558,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
5,0.10000000000000042,0.6444444444444445,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
6,0.3000000000000004,0.7708333333333334,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
7,0.5000000000000003,0.78,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
8,0.7000000000000005,0.84,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
9,0.9000000000000007,0.8979591836734694,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
10,1.100000000000001,0.9,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
11,1.3000000000000007,0.8367346938775511,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
12,1.5000000000000009,0.56,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
13,1.700000000000001,0.5116279069767442,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
14,1.9000000000000008,0.40476190476190477,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
15,2.100000000000001,0.4634146341463415,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
16,2.300000000000001,0.4318181818181818,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
17,2.5000000000000013,0.3953488372093023,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
18,2.7000000000000015,0.4146341463414634,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
19,2.9000000000000012,0.39473684210526316,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
20,3.100000000000002,0.39473684210526316,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
21,3.300000000000001,0.3684210526315789,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
22,3.5000000000000013,0.5454545454545454,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
23,3.7000000000000015,0.4634146341463415,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
24,3.9000000000000017,0.47368421052631576,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
0,-0.9,0.3409090909090909,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
1,-0.7,0.42105263157894735,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
2,-0.4999999999999999,0.38636363636363635,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
3,-0.2999999999999998,0.23809523809523808,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
4,-0.09999999999999976,0.275,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
5,0.10000000000000042,0.3953488372093023,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
6,0.3000000000000004,0.425,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
7,0.5000000000000003,0.47619047619047616,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
8,0.7000000000000005,0.48717948717948717,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
9,0.9000000000000007,0.375,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
10,1.100000000000001,0.3488372093023256,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
11,1.3000000000000007,0.32558139534883723,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
12,1.5000000000000009,0.38636363636363635,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
13,1.700000000000001,0.3829787234042553,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
14,1.9000000000000008,0.3541666666666667,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
15,2.100000000000001,0.325,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
16,2.300000000000001,0.28205128205128205,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
17,2.5000000000000013,0.3783783783783784,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
18,2.7000000000000015,0.43243243243243246,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
19,2.9000000000000012,0.2926829268292683,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
20,3.100000000000002,0.37209302325581395,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
21,3.300000000000001,0.38095238095238093,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
22,3.5000000000000013,0.36363636363636365,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
23,3.7000000000000015,0.4,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
24,3.9000000000000017,0.3409090909090909,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-05181,2023-01-10
0,-0.9,0.4166666666666667,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
1,-0.7,0.47368421052631576,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
2,-0.4999999999999999,0.5128205128205128,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
3,-0.2999999999999998,0.4634146341463415,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
4,-0.09999999999999976,0.3684210526315789,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
5,0.10000000000000042,0.3333333333333333,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
6,0.3000000000000004,0.46511627906976744,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
7,0.5000000000000003,0.4782608695652174,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
8,0.7000000000000005,0.5,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
9,0.9000000000000007,0.5476190476190477,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
10,1.100000000000001,0.575,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
11,1.3000000000000007,0.4594594594594595,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
12,1.5000000000000009,0.525,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
13,1.700000000000001,0.47619047619047616,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
14,1.9000000000000008,0.5365853658536586,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
15,2.100000000000001,0.47368421052631576,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
16,2.300000000000001,0.41025641025641024,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
17,2.5000000000000013,0.3902439024390244,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
18,2.7000000000000015,0.5,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
19,2.9000000000000012,0.425,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
20,3.100000000000002,0.47368421052631576,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
21,3.300000000000001,0.45714285714285713,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
22,3.5000000000000013,0.47058823529411764,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
23,3.7000000000000015,0.4594594594594595,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
24,3.9000000000000017,0.4857142857142857,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
0,-0.9,0.4444444444444444,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
1,-0.7,0.35,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
2,-0.4999999999999999,0.5,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
3,-0.2999999999999998,0.375,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
4,-0.09999999999999976,0.4444444444444444,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
5,0.10000000000000042,0.3333333333333333,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
6,0.3000000000000004,0.25,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
7,0.5000000000000003,0.34210526315789475,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
8,0.7000000000000005,0.4358974358974359,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
9,0.9000000000000007,0.5,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
10,1.100000000000001,0.38095238095238093,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
11,1.3000000000000007,0.3684210526315789,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
12,1.5000000000000009,0.41025641025641024,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
13,1.700000000000001,0.4,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
14,1.9000000000000008,0.39473684210526316,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
15,2.100000000000001,0.34146341463414637,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
16,2.300000000000001,0.358974358974359,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
17,2.5000000000000013,0.4444444444444444,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
18,2.7000000000000015,0.5714285714285714,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
19,2.9000000000000012,0.4444444444444444,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
20,3.100000000000002,0.35135135135135137,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
21,3.300000000000001,0.2857142857142857,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
22,3.5000000000000013,0.2682926829268293,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
23,3.7000000000000015,0.3,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
24,3.9000000000000017,0.3783783783783784,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05181,2023-01-12
0,-0.9,0.2978723404255319,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
1,-0.7,0.22916666666666666,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
2,-0.4999999999999999,0.2916666666666667,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
3,-0.2999999999999998,0.3125,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
4,-0.09999999999999976,0.3125,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
5,0.10000000000000042,0.1702127659574468,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
6,0.3000000000000004,0.10638297872340426,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
7,0.5000000000000003,0.13043478260869565,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
8,0.7000000000000005,0.0851063829787234,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
9,0.9000000000000007,0.10638297872340426,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
10,1.100000000000001,0.10638297872340426,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
11,1.3000000000000007,0.1276595744680851,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
12,1.5000000000000009,0.2553191489361702,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
13,1.700000000000001,0.2553191489361702,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
14,1.9000000000000008,0.2553191489361702,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
15,2.100000000000001,0.2765957446808511,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
16,2.300000000000001,0.23404255319148937,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
17,2.5000000000000013,0.23404255319148937,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
18,2.7000000000000015,0.2553191489361702,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
19,2.9000000000000012,0.2553191489361702,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
20,3.100000000000002,0.2127659574468085,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
21,3.300000000000001,0.2127659574468085,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
22,3.5000000000000013,0.2708333333333333,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
23,3.7000000000000015,0.16666666666666666,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
24,3.9000000000000017,0.22916666666666666,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05181,2023-01-12
0,-0.9,0.24444444444444444,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05181,2023-01-12
1,-0.7,0.2391304347826087,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05181,2023-01-12
2,-0.4999999999999999,0.2553191489361702,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05181,2023-01-12
