,time,p_state_change,p_down_state_change,p_up_state_change,region,subject,pid
17,2.5,0.09577806036510368,0.11761728718184747,0.09577806036510368,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
18,2.7,0.09309680190847704,0.11012141854171105,0.09309680190847704,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
19,2.9000000000000004,0.09071535832028269,0.0888873961422755,0.09071535832028269,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
20,3.1,0.08309893136616348,0.07951628639332442,0.08309893136616348,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
21,3.3000000000000003,0.07176254692742456,0.09067505462282083,0.07176254692742456,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
22,3.5,0.07464021592306619,0.09626713823072539,0.07464021592306619,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
23,3.7,0.09868902185045826,0.07772027466770692,0.09868902185045826,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
24,3.9000000000000004,0.11308526460158716,0.0674217179952713,0.11308526460158716,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
0,-0.9,0.08193215163603615,0.06723271184717708,0.08193215163603615,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
1,-0.7000000000000001,0.0911589442690535,0.05728722946402114,0.0911589442690535,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
2,-0.5,0.10173600454971218,0.07040857743396711,0.10173600454971218,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
3,-0.30000000000000004,0.10029185410724337,0.09425372438240184,0.10029185410724337,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
4,-0.1,0.08467187537045662,0.10697366452812937,0.08467187537045662,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
5,0.1,0.06668089215083137,0.1007031772299907,0.06668089215083137,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
6,0.30000000000000004,0.06312138053338714,0.0801802928217348,0.06312138053338714,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
7,0.5,0.06900727096737579,0.06790592071442633,0.06900727096737579,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
8,0.7000000000000001,0.07525610526086396,0.072293597507234,0.07525610526086396,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
9,0.9,0.0809747728626569,0.07726281654399521,0.0809747728626569,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
10,1.1,0.088286139385917,0.07506925724197508,0.088286139385917,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
11,1.3000000000000003,0.08174382897682447,0.07250869343340789,0.08174382897682447,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
12,1.5,0.06569660377641325,0.07690741842062601,0.06569660377641325,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
13,1.7000000000000002,0.060158081628316915,0.07887417878469821,0.060158081628316915,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
14,1.9,0.0692327315990776,0.07121545500950734,0.0692327315990776,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
15,2.1,0.07902509080326646,0.0677702882533331,0.07902509080326646,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
16,2.3000000000000003,0.07861021980633703,0.0795460493457013,0.07861021980633703,Thalamus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
