,time,r_mean,r_permut,region1,region2,region_pair,subject,date,probe
14,0.6499999999999997,-0.007040667009839655,0.2869194075747824,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
15,0.7499999999999996,-0.00638267724916367,0.27939078525658895,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
16,0.8499999999999996,-0.005111226533820683,0.2852831586904307,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
17,0.9499999999999997,-0.004275521709449277,0.3217530504976956,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
18,1.0499999999999996,-0.004069021089319008,0.32359509314328433,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
19,1.1499999999999995,-0.0038235745114950023,0.2894190906247645,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
20,1.2499999999999996,-0.004047196751258545,0.3282105240169361,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
21,1.3499999999999996,-0.003775301007424324,0.37222743308544815,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
22,1.4499999999999993,-0.004340443145356695,0.37142797511936293,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
23,1.5499999999999994,-0.0035910776975974362,0.38507183459650846,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
24,1.6499999999999995,-0.003489700656095239,0.3978467170958267,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
25,1.7499999999999996,-0.003419801855560846,0.3672579260571755,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
26,1.8499999999999996,-0.00497019090604589,0.3457272357228309,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
27,1.9499999999999993,-0.005619164794431794,0.2712423412901395,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
28,2.0499999999999994,-0.006766004450341541,0.30661779102512404,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
29,2.1499999999999995,-0.007651437371498494,0.33298375512714157,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
30,2.249999999999999,-0.009207996502932895,0.3008600631641749,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
31,2.349999999999999,-0.00982063606635781,0.2879767743342842,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
32,2.4499999999999993,-0.008146794580204716,0.35676089687706763,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
33,2.5499999999999994,-0.006716394659873128,0.3234232071260678,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
34,2.6499999999999995,-0.006567800946242293,0.36947924700494106,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
35,2.749999999999999,-0.006543608264283502,0.36835906729850015,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
36,2.849999999999999,-0.006544310585723989,0.37366542025604554,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
37,2.9499999999999993,-0.006931226005031354,0.37030056215756585,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
38,3.049999999999999,-0.006238755071108616,0.34584643174622276,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
39,3.149999999999999,-0.006065861770029496,0.3264778589871393,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
40,3.249999999999999,-0.005583622698960777,0.28594729695579135,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
41,3.3499999999999988,-0.005213871064670514,0.33234381465093493,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
42,3.4499999999999993,-0.004131570544711546,0.285788465649656,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
43,3.549999999999999,-0.005056679631945048,0.35909366027610157,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
44,3.6499999999999986,-0.004530939285356861,0.39493842230925685,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
45,3.749999999999999,-0.0038810387914471997,0.35324030561476694,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
0,-0.75,-0.006419513781383949,0.4127603150267508,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
1,-0.65,-0.006608599901990679,0.4146736781313384,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
2,-0.55,-0.004399318290685328,0.42620899985144284,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
3,-0.45000000000000007,-0.003065994783909163,0.4232772229845295,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
4,-0.3500000000000001,-0.0047107866222913805,0.4026934454637237,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
5,-0.2500000000000001,-0.004759340423747937,0.3995431906438508,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
6,-0.15000000000000013,-0.006873041783942035,0.3722074712147935,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
7,-0.050000000000000155,-0.006987060731582053,0.3850981265829697,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
8,0.04999999999999982,-0.005524016217881343,0.4068798153717959,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
9,0.1499999999999998,-0.00530919030831644,0.4124513029880381,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
10,0.24999999999999978,-0.0064593539363676875,0.39244642911673855,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
11,0.34999999999999964,-0.004988438012497922,0.39589610724382734,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
12,0.44999999999999973,-0.004694227678871253,0.40363809046218346,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
13,0.5499999999999998,-0.005687955461605363,0.4234057926716812,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
14,0.6499999999999997,-0.0063053270968355685,0.4031461127243241,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
15,0.7499999999999996,-0.005813896366318206,0.3907363809369677,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
16,0.8499999999999996,-0.0054253706471292604,0.38056189574196747,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
17,0.9499999999999997,-0.006303626027587661,0.3971051145301233,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
18,1.0499999999999996,-0.004820905796479228,0.35872144999860034,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
19,1.1499999999999995,-0.0021735871794642102,0.34201574409555113,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
20,1.2499999999999996,-0.0024674892439269045,0.34403813619429197,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
21,1.3499999999999996,-0.003898491251777313,0.3539815516259581,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
22,1.4499999999999993,-0.003702257341213943,0.321528408461385,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
23,1.5499999999999994,-0.004936380008378609,0.3149685915075429,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
24,1.6499999999999995,-0.007145035309617574,0.30531932830362507,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
25,1.7499999999999996,-0.009226215265055033,0.3269249834526917,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
26,1.8499999999999996,-0.007828780253550707,0.3662259131342006,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
27,1.9499999999999993,-0.006494927216487985,0.3666007013400019,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
28,2.0499999999999994,-0.004685632124506746,0.36107994178350883,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
29,2.1499999999999995,-0.00594199638483491,0.36661715681860396,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
30,2.249999999999999,-0.009903729767049124,0.3495167867321368,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
31,2.349999999999999,-0.010298235385009707,0.32969519434979067,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
32,2.4499999999999993,-0.01116908869293958,0.3251595080335181,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
33,2.5499999999999994,-0.013877306125200196,0.3167080757483499,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
34,2.6499999999999995,-0.014221165053350988,0.37067699422963113,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
35,2.749999999999999,-0.015111261878969657,0.38315895191701665,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
36,2.849999999999999,-0.012497708424970772,0.4081965780322964,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
37,2.9499999999999993,-0.0070352693192672604,0.4138482150740844,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
38,3.049999999999999,-0.0034205550516953837,0.4106132234588378,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
39,3.149999999999999,-0.004929241414819167,0.3967268610956539,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
40,3.249999999999999,-0.006182522628771948,0.3925525119467384,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
41,3.3499999999999988,-0.007762470318414165,0.3792880536282426,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
42,3.4499999999999993,-0.01080190403908965,0.38301731965256236,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
43,3.549999999999999,-0.01135615198563299,0.3892242142366764,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
44,3.6499999999999986,-0.013347053813176553,0.38373175132688686,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
45,3.749999999999999,-0.010407820193958653,0.3954580402623562,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
0,-0.75,-0.00033342654221830596,0.3283565042352583,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
1,-0.65,-0.001032394758416806,0.3596052953613494,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
2,-0.55,-0.0017105424782985564,0.290037544603036,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
3,-0.45000000000000007,-0.0019669845243036853,0.38478328156838787,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
4,-0.3500000000000001,-0.0014875080977685556,0.36377669073986113,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
5,-0.2500000000000001,-0.00026754356522428087,0.2926179596130726,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
6,-0.15000000000000013,0.000991299382029142,0.31598514653954146,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
7,-0.050000000000000155,0.0022641282255681547,0.3096077857581729,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
8,0.04999999999999982,0.0029281837384106586,0.3528108846527353,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
9,0.1499999999999998,0.0036234505546840086,0.3312296885687101,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
10,0.24999999999999978,0.004247123973023787,0.3659162612144697,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
11,0.34999999999999964,0.0038326800315199813,0.2902567575697873,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
12,0.44999999999999973,0.0033290573456326044,0.32649179465791167,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
13,0.5499999999999998,0.0022503991157368096,0.2886400461747516,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
14,0.6499999999999997,0.0013670814817030759,0.27045286877205527,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
15,0.7499999999999996,-0.00011171398618722131,0.2672247830413534,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
16,0.8499999999999996,0.000280607464510711,0.30785407741117765,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
17,0.9499999999999997,0.0006074979781836757,0.28808131271559,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
18,1.0499999999999996,0.0013854373943202683,0.31717439502594136,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
19,1.1499999999999995,0.001471177911817966,0.32541467895330956,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
20,1.2499999999999996,0.0018391692853866953,0.33865513594432695,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
21,1.3499999999999996,0.0023141909690190788,0.3598983720368807,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
22,1.4499999999999993,0.0015546153265816643,0.37095918982524617,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
23,1.5499999999999994,0.0014313185501568352,0.3135578860869823,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
24,1.6499999999999995,0.0016456508937100374,0.33188468147545075,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
25,1.7499999999999996,0.0026170835001444012,0.3020727251135967,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
26,1.8499999999999996,0.004155666193271098,0.32952696820974836,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
27,1.9499999999999993,0.004912509774454245,0.350223481206937,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
28,2.0499999999999994,0.005076829392739612,0.3288081075466862,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
29,2.1499999999999995,0.004867855610824077,0.33509235082569633,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
30,2.249999999999999,0.005074087778486462,0.29846598338926167,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
31,2.349999999999999,0.004054831773810778,0.29236500214725,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
32,2.4499999999999993,0.0035988043664227634,0.30945454076752643,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
33,2.5499999999999994,0.0035878656787091774,0.3400647665752186,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
34,2.6499999999999995,0.003939810018275121,0.36099021756405125,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
35,2.749999999999999,0.004646325027976921,0.4140870668642024,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
36,2.849999999999999,0.004902332430195543,0.46330356506080544,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
37,2.9499999999999993,0.003988575540031822,0.4714179678341131,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
38,3.049999999999999,0.0033741218197412934,0.4682181215342275,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
39,3.149999999999999,0.002525031303470802,0.4673071659661873,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
40,3.249999999999999,0.002014675616234197,0.4181515959173762,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
41,3.3499999999999988,0.0019458888276915698,0.3877959859032024,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
42,3.4499999999999993,0.002451887584170782,0.40816421734520353,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
43,3.549999999999999,0.0029439628774690606,0.4172077156923368,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
44,3.6499999999999986,0.0033396878956082725,0.3821158563785477,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
45,3.749999999999999,0.0023904195423555654,0.38329049556995703,Midbrain,Frontal cortex,Frontal cortex-Midbrain,ZFM-03323,2022-04-07,probe00
0,-0.75,-0.0071495478052878165,0.3499545984066293,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
1,-0.65,-0.006977324704218371,0.40902991085532653,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
2,-0.55,-0.0076363093429264155,0.38754721708295076,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
3,-0.45000000000000007,-0.009148280986592894,0.3749735058204848,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
4,-0.3500000000000001,-0.007983618911506975,0.3620867092604522,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
5,-0.2500000000000001,-0.008203354212963213,0.33867607742864564,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
6,-0.15000000000000013,-0.009873032796391446,0.33770994842085206,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
7,-0.050000000000000155,-0.008799206577604395,0.3751800393731837,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
8,0.04999999999999982,-0.00745569723825249,0.3768189060186499,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
9,0.1499999999999998,-0.008198323861542057,0.3773815075250023,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
10,0.24999999999999978,-0.007752831403690415,0.37441372890672914,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
11,0.34999999999999964,-0.00683174719157976,0.3338410611593634,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
12,0.44999999999999973,-0.007862279357308209,0.29547659844723845,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
13,0.5499999999999998,-0.007599921831203992,0.2932712956709015,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
14,0.6499999999999997,-0.007040667009839655,0.2869194075747824,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
15,0.7499999999999996,-0.00638267724916367,0.27939078525658895,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
16,0.8499999999999996,-0.005111226533820683,0.2852831586904307,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
17,0.9499999999999997,-0.004275521709449277,0.3217530504976956,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
18,1.0499999999999996,-0.004069021089319008,0.32359509314328433,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
19,1.1499999999999995,-0.0038235745114950023,0.2894190906247645,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
20,1.2499999999999996,-0.004047196751258545,0.3282105240169361,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
21,1.3499999999999996,-0.003775301007424324,0.37222743308544815,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
22,1.4499999999999993,-0.004340443145356695,0.37142797511936293,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
23,1.5499999999999994,-0.0035910776975974362,0.38507183459650846,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
24,1.6499999999999995,-0.003489700656095239,0.3978467170958267,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
25,1.7499999999999996,-0.003419801855560846,0.3672579260571755,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
26,1.8499999999999996,-0.00497019090604589,0.3457272357228309,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
27,1.9499999999999993,-0.005619164794431794,0.2712423412901395,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
28,2.0499999999999994,-0.006766004450341541,0.30661779102512404,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
29,2.1499999999999995,-0.007651437371498494,0.33298375512714157,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
30,2.249999999999999,-0.009207996502932895,0.3008600631641749,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
31,2.349999999999999,-0.00982063606635781,0.2879767743342842,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
32,2.4499999999999993,-0.008146794580204716,0.35676089687706763,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
33,2.5499999999999994,-0.006716394659873128,0.3234232071260678,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
34,2.6499999999999995,-0.006567800946242293,0.36947924700494106,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
35,2.749999999999999,-0.006543608264283502,0.36835906729850015,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
36,2.849999999999999,-0.006544310585723989,0.37366542025604554,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
37,2.9499999999999993,-0.006931226005031354,0.37030056215756585,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
38,3.049999999999999,-0.006238755071108616,0.34584643174622276,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
39,3.149999999999999,-0.006065861770029496,0.3264778589871393,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
40,3.249999999999999,-0.005583622698960777,0.28594729695579135,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
41,3.3499999999999988,-0.005213871064670514,0.33234381465093493,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
42,3.4499999999999993,-0.004131570544711546,0.285788465649656,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
43,3.549999999999999,-0.005056679631945048,0.35909366027610157,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
44,3.6499999999999986,-0.004530939285356861,0.39493842230925685,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
45,3.749999999999999,-0.0038810387914471997,0.35324030561476694,Midbrain,Sensory cortex,Midbrain-Sensory cortex,ZFM-03323,2022-04-07,probe00
0,-0.75,-0.006419513781383949,0.4127603150267508,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
1,-0.65,-0.006608599901990679,0.4146736781313384,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
2,-0.55,-0.004399318290685328,0.42620899985144284,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
3,-0.45000000000000007,-0.003065994783909163,0.4232772229845295,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
4,-0.3500000000000001,-0.0047107866222913805,0.4026934454637237,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
5,-0.2500000000000001,-0.004759340423747937,0.3995431906438508,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
6,-0.15000000000000013,-0.006873041783942035,0.3722074712147935,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
7,-0.050000000000000155,-0.006987060731582053,0.3850981265829697,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
8,0.04999999999999982,-0.005524016217881343,0.4068798153717959,Frontal cortex,Sensory cortex,Frontal cortex-Sensory cortex,ZFM-03323,2022-04-07,probe00
